,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000652,152268,430000652,天津泰达股份有限公司,000652.XSHE,2013-12-31,年度分红,2014-04-16,10派0.1元(含税),147557.3852,2014-05-31,10派0.1元(含税),147557.3852,2014-07-23,10派0.1元(含税),147557.3852,0.1,0.095,1475.5739,2014-07-29,2014-07-30,2014-07-30,147557.3852,313002,实施方案
600021,23183,420600021,上海电力股份有限公司,600021.XSHG,2013-12-31,年度分红,2014-03-25,10派2元(含税),213973.9257,2014-06-21,10派2元(含税),213973.9257,2014-07-23,10派2元(含税),213973.9257,2.0,1.9,42794.7851,2014-07-29,2014-07-30,2014-07-30,213973.9257,313002,实施方案
600104,25778,420600104,上海汽车集团股份有限公司,600104.XSHG,2013-12-31,年度分红,2014-03-28,10派12元(含税),1102556.6629,2014-06-20,10派12元(含税),1102556.6629,2014-07-24,10派12元(含税),1102556.6629,12.0,11.4,1323067.9955,2014-07-29,2014-07-30,2014-07-30,1102556.6629,313002,实施方案
600332,33365,420600332,广州白云山医药集团股份有限公司,600332.XSHG,2013-12-31,年度分红,2014-03-18,10派2.3元（含税）,129134.065,2014-06-27,10派2.3元（含税）,129134.065,2014-07-24,10派2.3元（含税）,129134.065,2.3,2.185,29700.835,2014-07-29,2014-07-30,2014-07-30,129134.065,313002,实施方案
600372,34455,420600372,中航航空电子系统股份有限公司,600372.XSHG,2013-12-31,年度分红,2014-03-26,10派0.5元(含税),175916.2938,2014-06-13,10派0.5元(含税),175916.2938,2014-07-22,10派0.5元(含税),175916.2938,0.5,0.475,8795.8147,2014-07-29,2014-07-30,2014-07-30,175916.2938,313002,实施方案
600881,140574,420600881,吉林亚泰(集团)股份有限公司,600881.XSHG,2013-12-31,年度分红,2014-04-26,10派1元(含税),189473.2058,2014-06-18,10派1元(含税),189473.2058,2014-07-24,10派1元(含税),189473.2058,1.0,0.95,18947.3206,2014-07-29,2014-07-30,2014-07-30,189473.2058,313002,实施方案
