,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,3351,300003663,游族网络股份有限公司,002174.XSHE,2010-06-30,,2010-07-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,3352,300003663,游族网络股份有限公司,002174.XSHE,2010-12-31,年度分红,2011-03-31,10派0.5元(含税),8293.9921,2011-04-23,10派0.5元(含税),8293.9921,2011-06-10,10派0.5元(含税),8293.9921,,,0.5,,,,,,,414.6996,2011-06-16,,2011-06-17,,,2011-06-17,,,,,8293.9921,,,,,,,,,313002,实施方案,
2,3353,300003663,游族网络股份有限公司,002174.XSHE,2011-06-30,中期分红,2011-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,3354,300003663,游族网络股份有限公司,002174.XSHE,2011-12-31,年度分红,2012-04-13,不分配不转增,,2012-05-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,3355,300003663,游族网络股份有限公司,002174.XSHE,2012-06-30,中期分红,2012-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,3356,300003663,游族网络股份有限公司,002174.XSHE,2012-12-31,年度分红,2013-04-12,10派0.1元(含税),8293.9921,2013-05-09,10派0.1元(含税),8293.9921,2013-06-07,10派0.1元(含税),8293.9921,,,0.1,,,0.095,,,,82.9399,2013-06-17,,2013-06-18,,,2013-06-18,,,,,8293.9921,,,,,,,,,313002,实施方案,
6,3357,300003663,游族网络股份有限公司,002174.XSHE,2013-06-30,中期分红,2013-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,3358,300003663,游族网络股份有限公司,002174.XSHE,2013-12-31,年度分红,2014-04-26,不分配不转增,,2014-05-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,3359,300003663,游族网络股份有限公司,002174.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,3360,300003663,游族网络股份有限公司,002174.XSHE,2014-12-31,年度分红,2015-03-31,10派1.51元(含税),27570.9972,2015-05-20,10派1.51元(含税),27570.9972,2015-07-11,10派1.51元(含税),27570.9972,,,1.51,,,1.4345,,,,4163.2206,2015-07-16,,2015-07-17,,,2015-07-17,,,,,27570.9972,,,,,,,,,313002,实施方案,
10,3361,300003663,游族网络股份有限公司,002174.XSHE,2015-06-30,中期分红,2015-08-04,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,3362,300003663,游族网络股份有限公司,002174.XSHE,2015-12-31,年度分红,2016-02-18,10转增20股派1.8元(含税),28710.5015,2016-03-29,10转增20股派1.8元(含税),28710.5015,2016-03-30,10转增20股派1.8元(含税),28710.5015,,20.0,1.8,,,1.8,,,57421.003,5167.8903,2016-04-07,,2016-04-08,,,2016-04-08,,,2016-04-08,,28710.5015,86131.5045,8800.3142,26400.9426,,2016-04-08,,,,313002,实施方案,
12,3363,300003663,游族网络股份有限公司,002174.XSHE,2016-06-30,中期分红,2016-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,3364,300003663,游族网络股份有限公司,002174.XSHE,2016-12-31,年度分红,2017-04-10,10派0.7元(含税),86131.5045,2017-06-28,10派0.7元(含税),86131.5045,2017-07-05,10派0.7元(含税),86131.5045,,,0.7,,,0.7,,,,6029.2053,2017-07-11,,2017-07-12,,,2017-07-12,,,,,86131.5045,,,,,,,,,313002,实施方案,
14,3365,300003663,游族网络股份有限公司,002174.XSHE,2017-06-30,中期分红,2017-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,3366,300003663,游族网络股份有限公司,002174.XSHE,2017-12-31,年度分红,2018-04-03,10派0.75元（含税）,88846.7873,2018-06-28,10派0.75元（含税）,88846.7873,2018-08-18,10派0.76641800元（含税）,86943.5006,,,0.7664,,,0.7664,,,,6663.5064,2018-08-23,,2018-08-24,,,2018-08-24,,,,,88846.7873,,,,,,,,,313002,实施方案,
16,167448,300003663,游族网络股份有限公司,002174.XSHE,2018-06-30,中期分红,2018-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
