,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002555,166773,300018279,芜湖顺荣三七互娱网络科技股份有限公司,002555.XSHE,2018-06-30,中期分红,2018-08-27,10派1元(含税),2018-09-13,10派1元(含税),2018-09-20,10派1元(含税),212487.0253,1.0,1.0,21248.7025,2018-09-26,2018-09-27,2018-09-27,212487.0253,313002,实施方案
601877,165332,300010254,浙江正泰电器股份有限公司,601877.XSHG,2018-06-30,中期分红,2018-08-17,10派2元(含税),2018-09-11,10派2元(含税),2018-09-19,10派2元(含税),215140.8516,2.0,2.0,43028.1703,2018-09-26,2018-09-27,2018-09-27,215140.8516,313002,实施方案
