,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000568,44248,430000568,泸州老窖股份有限公司,000568.XSHE,2017-12-31,年度分红,2018-04-11,10派12.5元(含税),2018-06-28,10派12.5元(含税),2018-07-07,10派12.5元(含税),146475.2476,12.5,12.5,183094.0595,2018-07-13,2018-07-16,2018-07-16,146475.2476,313002,实施方案
600332,33374,420600332,广州白云山医药集团股份有限公司,600332.XSHG,2017-12-31,年度分红,2018-03-16,10派3.81元(含税),2018-06-23,10派3.81元(含税),2018-07-10,10派3.81元(含税),162579.0949,3.81,3.81,61942.6352,2018-07-13,2018-07-16,2018-07-16,162579.0949,313002,实施方案
600348,33743,420600348,阳泉煤业(集团)股份有限公司,600348.XSHG,2017-12-31,年度分红,2018-04-28,10派2.05元(含税),2018-05-19,10派2.05元(含税),2018-07-06,10派2.05元(含税),240500.0,2.05,2.05,49302.5,2018-07-13,2018-07-16,2018-07-16,240500.0,313002,实施方案
600635,43712,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,2017-12-31,年度分红,2018-03-30,10派0.6元(含税),2018-05-18,10派0.6元(含税),2018-07-10,10派0.6元(含税),295243.4675,0.6,0.6,17714.6081,2018-07-13,2018-07-16,2018-07-16,295243.4675,313002,实施方案
600741,43790,420600741,华域汽车系统股份有限公司,600741.XSHG,2017-12-31,年度分红,2018-03-29,10派10.5元(含税),2018-06-28,10派10.5元(含税),2018-07-10,10派10.5元(含税),315272.3984,10.5,10.5,331036.0183,2018-07-13,2018-07-16,2018-07-16,315272.3984,313002,实施方案
601328,2407,300002841,交通银行股份有限公司,601328.XSHG,2017-12-31,年度分红,2018-03-30,10派2.856元(含税),2018-06-30,10派2.856元(含税),2018-07-10,10派2.856元(含税),7426272.6645,2.8560000000000003,2.8560000000000003,2120943.473,2018-07-13,2018-07-16,2018-07-16,7426272.6645,313002,实施方案
601607,43873,420600849,上海医药集团股份有限公司,601607.XSHG,2017-12-31,年度分红,2018-03-24,10派3.8元(含税),2018-06-27,10派3.8元(含税),2018-07-10,10派3.8元(含税),284208.9322,3.8,3.8,107999.3942,2018-07-13,2018-07-16,2018-07-16,284208.9322,313002,实施方案
601766,5655,300005127,中国中车股份有限公司,601766.XSHG,2017-12-31,年度分红,2018-03-29,10派1.5元(含税),2018-06-01,10派1.5元(含税),2018-07-09,10派1.5元(含税),2869886.4088,1.5,1.5,430482.9613,2018-07-13,2018-07-16,2018-07-16,2869886.4088,313002,实施方案
