,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000959,161097,430000959,北京首钢股份有限公司,000959.XSHE,2010-12-31,年度分红,2011-04-28,10派1元(含税),296652.6057,2011-06-29,10派1元(含税),296652.6057,2011-07-07,10派1元(含税),296652.6057,1.0,29665.2606,2011-07-13,2011-07-14,2011-07-14,296652.6057,313002,实施方案
600704,133357,420600704,物产中大集团股份有限公司,600704.XSHG,2010-12-31,年度分红,2011-04-26,10送2转增3股派0.3元(含税),43917.5408,2011-05-21,10送2转增3股派0.3元(含税),43917.5408,2011-07-05,10送2转增3股派0.3元(含税),43917.5408,0.3,1317.5262,2011-07-08,2011-07-11,2011-07-14,43917.5408,313002,实施方案
