,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,156211,430000783,长江证券股份有限公司,000783.XSHE,2010-06-30,,2010-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,156212,430000783,长江证券股份有限公司,000783.XSHE,2010-12-31,年度分红,2011-04-28,10派3元(含税),237123.3839,2011-05-27,10派3元(含税),237123.3839,2011-06-30,10派3元(含税),237123.3839,,,3.0,,,,,,,71137.0152,2011-07-05,,2011-07-06,,,2011-07-06,,,,,237123.3839,,,,,,,,,313002,实施方案,
2,156213,430000783,长江证券股份有限公司,000783.XSHE,2011-06-30,中期分红,2011-08-02,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,156214,430000783,长江证券股份有限公司,000783.XSHE,2011-12-31,年度分红,2012-04-17,10派1元(含税),237123.3839,2012-05-26,10派1元(含税),237123.3839,2012-07-10,10派1元(含税),237123.3839,,,1.0,,,,,,,23712.3384,2012-07-16,,2012-07-17,,,2012-07-17,,,,,237123.3839,,,,,,,,,313002,实施方案,
4,156215,430000783,长江证券股份有限公司,000783.XSHE,2012-06-30,中期分红,2012-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,156216,430000783,长江证券股份有限公司,000783.XSHE,2012-12-31,年度分红,2013-04-22,10派2元(含税),237123.3839,2013-05-25,10派2元(含税),237123.3839,2013-07-12,10派2元(含税),237123.3839,,,2.0,,,1.9,,,,47424.6768,2013-07-19,,2013-07-22,,,2013-07-22,,,,,237123.3839,,,,,,,,,313002,实施方案,
6,156217,430000783,长江证券股份有限公司,000783.XSHE,2013-06-30,中期分红,2013-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,156218,430000783,长江证券股份有限公司,000783.XSHE,2013-12-31,年度分红,2014-04-21,10转增10股派2.5元(含税),237123.3839,2014-05-16,10转增10股派2.5元(含税),237123.3839,2014-07-01,10转增10股派2.5元(含税),237123.3839,,10.0,2.5,,,2.375,,,237123.3839,59280.846,2014-07-08,,2014-07-09,,,2014-07-09,,,2014-07-09,,237123.3839,474246.7678,237118.3529,474236.7058,,2014-07-09,,,,313002,实施方案,
8,156219,430000783,长江证券股份有限公司,000783.XSHE,2014-06-30,中期分红,2014-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,156220,430000783,长江证券股份有限公司,000783.XSHE,2014-12-31,年度分红,2015-03-27,10派1.5元(含税),474246.7678,2015-04-23,10派1.5元(含税),474246.7678,2015-06-12,10派1.5元(含税),474246.7678,,,1.5,,,1.425,,,,71137.0152,2015-06-17,,2015-06-18,,,2015-06-18,,,,,474246.7678,,,,,,,,,313002,实施方案,
10,156221,430000783,长江证券股份有限公司,000783.XSHE,2015-06-30,中期分红,2015-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,156222,430000783,长江证券股份有限公司,000783.XSHE,2015-12-31,年度分红,2016-03-26,10派3.5元(含税),474246.7678,2016-04-20,10派3.5元(含税),474246.7678,2016-04-22,10派3.5元(含税),474246.7678,,,3.5,,,3.5,,,,165986.3687,2016-04-28,,2016-04-29,,,2016-04-29,,,,,474246.7678,,,,,,,,,313002,实施方案,
12,156223,430000783,长江证券股份有限公司,000783.XSHE,2016-06-30,中期分红,2016-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,156224,430000783,长江证券股份有限公司,000783.XSHE,2016-12-31,年度分红,2017-03-22,10派1.5元(含税),552946.7678,2017-04-13,10派1.5元(含税),552946.7678,2017-06-02,10派1.5元(含税),552946.7678,,,1.5,,,1.5,,,,82942.0152,2017-06-08,,2017-06-09,,,2017-06-09,,,,,552946.7678,,,,,,,,,313002,实施方案,
14,156225,430000783,长江证券股份有限公司,000783.XSHE,2017-06-30,中期分红,2017-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44486,430000783,长江证券股份有限公司,000783.XSHE,2017-12-31,年度分红,2018-04-26,10派1.5元(含税),552946.7678,2018-05-22,10派1.5元(含税),552946.7678,2018-07-10,10派1.5元(含税),552946.7678,,,1.5,,,1.5,,,,82942.0152,2018-07-16,,2018-07-17,,,2018-07-17,,,,,552946.7678,,,,,,,,,313002,实施方案,
16,165157,430000783,长江证券股份有限公司,000783.XSHE,2018-06-30,中期分红,2018-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
