,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,28255,420600176,中国巨石股份有限公司,600176.XSHG,2010-06-30,,2010-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,28256,420600176,中国巨石股份有限公司,600176.XSHG,2010-12-31,年度分红,2011-03-18,不分配不转增,,2011-04-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,28257,420600176,中国巨石股份有限公司,600176.XSHG,2011-06-30,中期分红,2011-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,28258,420600176,中国巨石股份有限公司,600176.XSHG,2011-12-31,年度分红,2012-03-19,10转增5股派1.38元(含税),58175.3,2012-04-28,10转增5股派1.38元(含税),58175.3,2012-05-25,10转增5股派1.38元(含税),58175.3,,5.0,1.38,,,,,,29087.65,8028.1914,2012-05-30,,2012-05-31,,,2012-06-05,,,2012-06-01,,58175.3,87262.95,42739.2,64108.8,,2012-05-31,,,,313002,实施方案,
4,28259,420600176,中国巨石股份有限公司,600176.XSHG,2012-06-30,中期分红,2012-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,28260,420600176,中国巨石股份有限公司,600176.XSHG,2012-12-31,年度分红,2013-03-15,10派1元(含税),87262.95,2013-04-27,10派1元(含税),87262.95,2013-05-28,10派1元(含税),83176.06,,,1.0,,,0.95,,,,8317.606,2013-05-31,,2013-06-03,,,2013-06-07,,,,,87262.95,,,,,,,,,313002,实施方案,
6,28261,420600176,中国巨石股份有限公司,600176.XSHG,2013-06-30,中期分红,2013-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,28262,420600176,中国巨石股份有限公司,600176.XSHG,2013-12-31,年度分红,2014-03-19,10派1.2元(含税),87262.95,2014-04-28,10派1.2元(含税),87262.95,2014-05-16,10派1.2元(含税),87262.95,,,1.2,,,1.14,,,,9620.6691,2014-05-21,,2014-05-22,,,2014-05-27,,,,,87262.95,,,,"2014-05-16：中国建材股份有限公司、振石控股集团有限公司、PEARL SUCCESS INTERNATIONAL LIMITED、SUREST FINANCE LIMITED应锁定共计70,907,074股公司股份以对未达到业绩承诺进行补偿，而该部分被锁定的补偿股份不享有股利分配的权利。",,,,,313002,实施方案,
8,28263,420600176,中国巨石股份有限公司,600176.XSHG,2014-06-30,中期分红,2014-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,28264,420600176,中国巨石股份有限公司,600176.XSHG,2014-12-31,年度分红,2015-03-18,10派1.65元(含税),87262.95,2015-04-10,10派1.65元(含税),87262.95,2015-04-16,10派1.65元(含税),87262.95,,,1.65,,,1.5675,,,,14398.3868,2015-04-22,,2015-04-23,,,2015-04-23,,,,,87262.95,,,,,,,,,313002,实施方案,
10,28265,420600176,中国巨石股份有限公司,600176.XSHG,2015-06-30,中期分红,2015-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,28266,420600176,中国巨石股份有限公司,600176.XSHG,2015-12-31,年度分红,2016-03-18,10转增12股派3.12元(含税),110552.6152,2016-04-19,10转增12股派3.12元(含税),110552.6152,2016-05-10,10转增12股派3.12元(含税),110552.6152,,12.0,3.12,,,3.12,,,132663.1382,34492.4159,2016-05-13,,2016-05-16,,,2016-05-16,,,2016-05-17,,110552.6152,243215.7534,87262.95,191978.49,,,,,,313002,实施方案,
12,28267,420600176,中国巨石股份有限公司,600176.XSHG,2016-06-30,中期分红,2016-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,28268,420600176,中国巨石股份有限公司,600176.XSHG,2016-12-31,年度分红,2017-03-21,10转增2股派2.5元(含税),243215.7534,2017-04-12,10转增2股派2.5元(含税),243215.7534,2017-05-10,10转增2股派2.5元(含税),243215.7534,,2.0,2.5,,,2.5,,,48643.1507,60803.9384,2017-05-15,,2017-05-16,,,2017-05-16,,,2017-05-17,,243215.7534,291858.9041,243215.7534,291858.9041,,,,,,313002,实施方案,
14,28269,420600176,中国巨石股份有限公司,600176.XSHG,2017-06-30,中期分红,2017-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
