,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,5821,300005965,美的集团股份有限公司,000333.XSHE,2013-12-31,年度分红,2014-03-29,10转增15股派20元(含税),168632.3389,2014-04-22,10转增15股派20元(含税),168632.3389,2014-04-23,10转增15股派20元(含税),168632.3389,,15.0,20.0,,,19.0,,,252948.5083,337264.6778,2014-04-29,,2014-04-30,,,2014-04-30,,,2014-04-30,,168632.3389,421580.8472,68631.8029,171579.5072,,2014-04-30,,,,313002,实施方案,
1,5822,300005965,美的集团股份有限公司,000333.XSHE,2014-06-30,中期分红,2014-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
2,5823,300005965,美的集团股份有限公司,000333.XSHE,2014-12-31,年度分红,2015-03-31,10派10元(含税),421580.8472,2015-04-22,10派10元(含税),421580.8472,2015-04-24,10派10元(含税),421580.8472,,,10.0,,,9.5,,,,421580.8472,2015-04-29,,2015-04-30,,,2015-04-30,,,,,421580.8472,,,,,,,,,313002,实施方案,
3,5824,300005965,美的集团股份有限公司,000333.XSHE,2015-06-30,中期分红,2015-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
4,5825,300005965,美的集团股份有限公司,000333.XSHE,2015-12-31,年度分红,2016-03-26,10转增5股派12元(含税),426739.1228,2016-04-27,10转增5股派12元(含税),426739.1228,2016-04-29,10转增5股派12元(含税),426739.1228,,5.0,12.0,,,12.0,,,213369.5614,512086.9474,2016-05-05,,2016-05-06,,,2016-05-06,,,2016-05-06,,426739.1228,640108.6842,224104.7478,336157.1217,,2016-05-06,,,,313002,实施方案,
5,5826,300005965,美的集团股份有限公司,000333.XSHE,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
6,5827,300005965,美的集团股份有限公司,000333.XSHE,2016-12-31,年度分红,2017-03-31,10派10元(含税),646567.7368,2017-04-22,10派10元(含税),646567.7368,2017-05-03,10派10元(含税),646567.7368,,,10.0,,,10.0,,,,646567.7368,2017-05-09,,2017-05-10,,,2017-05-10,,,,,646567.7368,,,,,,,,,313002,实施方案,
7,5828,300005965,美的集团股份有限公司,000333.XSHE,2017-06-30,中期分红,2017-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
8,5829,300005965,美的集团股份有限公司,000333.XSHE,2017-12-31,年度分红,2018-03-31,10派12元(含税),658402.2574,2018-04-24,10派12元(含税),658402.2574,2018-04-26,10派12元(含税),658402.2574,,,12.0,,,12.0,,,,790082.7089,2018-05-03,,2018-05-04,,,2018-05-04,,,,,658402.2574,,,,,,,,,313002,实施方案,
9,168086,300005965,美的集团股份有限公司,000333.XSHE,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
