,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,158772,430000878,云南铜业股份有限公司,000878.XSHE,2010-06-30,,2010-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,158773,430000878,云南铜业股份有限公司,000878.XSHE,2010-12-31,年度分红,2011-03-31,不分配不转增,,2011-04-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,158774,430000878,云南铜业股份有限公司,000878.XSHE,2011-06-30,中期分红,2011-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,158775,430000878,云南铜业股份有限公司,000878.XSHE,2011-12-31,年度分红,2012-03-28,不分配不转增,,2012-04-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,158776,430000878,云南铜业股份有限公司,000878.XSHE,2012-06-30,中期分红,2012-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,158777,430000878,云南铜业股份有限公司,000878.XSHE,2012-12-31,年度分红,2013-04-03,不分配不转增,,2013-06-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
6,158778,430000878,云南铜业股份有限公司,000878.XSHE,2013-06-30,中期分红,2013-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,158779,430000878,云南铜业股份有限公司,000878.XSHE,2013-12-31,年度分红,2014-04-02,不分配不转增,,2014-04-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,158780,430000878,云南铜业股份有限公司,000878.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,158781,430000878,云南铜业股份有限公司,000878.XSHE,2014-12-31,年度分红,2015-04-08,不分配不转增,,2015-04-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,158782,430000878,云南铜业股份有限公司,000878.XSHE,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,158783,430000878,云南铜业股份有限公司,000878.XSHE,2015-12-31,年度分红,2016-03-31,不分配不转增,,2016-04-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,158784,430000878,云南铜业股份有限公司,000878.XSHE,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,158785,430000878,云南铜业股份有限公司,000878.XSHE,2016-12-31,年度分红,2017-03-29,不分配不转增,,2017-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,158786,430000878,云南铜业股份有限公司,000878.XSHE,2017-06-30,中期分红,2017-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,158787,430000878,云南铜业股份有限公司,000878.XSHE,2017-12-31,年度分红,2018-04-12,不分配不转增,,2018-05-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,167085,430000878,云南铜业股份有限公司,000878.XSHE,2018-06-30,中期分红,2018-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
