day,market_cap
2010-12-09,108.3432
2010-12-10,108.444
2010-12-13,110.7288
2010-12-14,105.6552
2010-12-15,105.5208
2010-12-16,106.7136
2010-12-17,109.5024
2010-12-20,106.5456
2010-12-21,106.6296
2010-12-22,103.2696
2010-12-23,100.884
2010-12-24,96.6
2010-12-27,95.256
2010-12-28,92.988
2010-12-29,94.7688
2010-12-30,93.82799999999999
2010-12-31,94.5672
2011-01-04,96.684
2011-01-05,96.8688
2011-01-06,94.0632
2011-01-07,93.744
2011-01-10,91.8288
2011-01-11,88.788
2011-01-12,89.6616
2011-01-13,88.0824
2011-01-14,85.7136
2011-01-17,82.6224
2011-01-18,82.152
2011-01-19,83.3112
2011-01-20,77.8512
2011-01-21,76.944
2011-01-24,76.608
2011-01-25,79.0608
2011-01-26,78.5568
2011-01-27,78.5064
2011-01-28,78.96
2011-01-31,80.5056
2011-02-01,79.128
2011-02-09,77.0952
2011-02-10,80.3376
2011-02-11,81.2448
2011-02-14,82.1016
2011-02-15,81.6312
2011-02-16,82.6224
2011-02-17,82.1856
2011-02-18,80.388
2011-02-21,85.2432
2011-02-22,81.8328
2011-02-23,84.8064
2011-02-24,84.2688
2011-02-25,83.2776
2011-02-28,85.176
2011-03-01,85.26
2011-03-02,83.49600000000001
2011-03-03,80.892
2011-03-04,80.9592
2011-03-07,82.0344
2011-03-08,82.0848
2011-03-09,82.0848
2011-03-10,82.236
2011-03-11,81.8496
2011-03-14,80.4552
2011-03-15,78.3048
2011-03-16,79.464
2011-03-17,78.6072
2011-03-18,78.8424
2011-03-21,79.296
2011-03-22,79.128
2011-03-23,80.6232
2011-03-24,80.2704
2011-03-25,80.0856
2011-03-28,78.624
2011-03-29,76.77600000000001
2011-03-30,76.2048
2011-03-31,76.3056
2011-04-01,77.2968
2011-04-06,77.532
2011-04-07,79.7664
2011-04-08,79.8
2011-04-11,79.0608
2011-04-12,80.4048
2011-04-13,82.8912
2011-04-14,81.9672
2011-04-15,80.976
2011-04-18,82.2024
2011-04-19,80.388
2011-04-20,80.64
2011-04-21,82.992
2011-04-22,82.8576
2011-04-25,82.656
2011-04-26,80.2536
2011-04-27,79.9008
2011-04-28,75.0624
2011-04-29,75.852
2011-05-03,75.936
2011-05-04,75.936
2011-05-05,76.104
2011-05-06,76.27199999999999
2011-05-09,77.44800000000001
2011-05-10,77.36399999999999
2011-05-11,78.3384
