day,market_cap
2010-10-18,169.0772
2010-10-19,178.5252
2010-10-20,177.9612
2010-10-21,180.4289
2010-10-22,182.1916
2010-10-25,189.7359
2010-10-26,186.4221
2010-10-27,182.3326
2010-10-28,179.0188
2010-10-29,190.15900000000002
2010-11-01,193.8254
2010-11-02,202.2863
2010-11-03,194.46
2010-11-04,213.9201
2010-11-05,215.8943
2010-11-08,213.9906
2010-11-09,212.5099
2010-11-10,210.1126
2010-11-11,210.1831
2010-11-12,189.2424
2010-11-15,190.3705
2010-11-16,184.3069
2010-11-17,174.4358
2010-11-18,177.6086
2010-11-19,185.99900000000002
2010-11-22,188.1143
2010-11-23,178.5957
2010-11-24,186.0696
2010-11-25,194.5305
2010-11-26,189.1719
2010-11-29,185.7875
2010-11-30,188.7488
2010-12-01,184.4479
2010-12-02,183.8133
2010-12-03,177.8907
2010-12-06,173.2372
2010-12-07,175.4934
2010-12-08,177.7497
2010-12-09,177.2561
2010-12-10,184.8709
2010-12-13,191.9217
2010-12-14,191.6397
2010-12-15,185.717
2010-12-16,184.8004
2010-12-17,190.018
2010-12-20,197.4213
2010-12-21,193.8959
2010-12-22,195.5176
2010-12-23,187.6912
2010-12-24,178.0317
2010-12-27,171.4745
2010-12-28,168.8657
2010-12-29,173.7307
2010-12-30,172.7436
2010-12-31,174.9999
2011-01-04,178.9483
2011-01-05,180.1469
2011-01-06,181.9801
2011-01-07,173.6602
2011-01-10,167.8081
2011-01-11,166.821
2011-01-12,169.3593
2011-01-13,165.6223
2011-01-14,157.5845
2011-01-17,145.2457
2011-01-18,144.9636
2011-01-19,149.4056
2011-01-20,146.0212
2011-01-21,149.2646
2011-01-24,146.8673
2011-01-25,145.9507
2011-01-26,150.9568
2011-01-27,155.5398
2011-01-28,160.3343
2011-01-31,162.661
2011-02-01,162.1675
2011-02-09,164.3532
2011-02-10,165.0583
2011-02-11,165.6223
2011-02-14,165.8339
2011-02-15,166.6095
2011-02-16,167.4555
2011-02-17,177.6086
2011-02-18,174.2948
2011-02-21,177.9612
2011-02-22,169.7118
2011-02-23,171.545
2011-02-24,174.0833
2011-02-25,171.4745
2011-02-28,177.5381
2011-03-01,176.9741
2011-03-02,179.0893
2011-03-03,169.5003
2011-03-04,172.3206
2011-03-07,176.692
2011-03-08,177.2561
2011-03-09,174.7883
2011-03-10,172.2501
2011-03-11,170.4169
2011-03-14,173.1667
2011-03-15,166.68
2011-03-16,168.7247
2011-03-17,164.0007
2011-03-18,163.6481
2011-03-21,167.10299999999998
2011-03-22,169.2182
2011-03-23,169.7118
2011-03-24,173.4487
2011-03-25,172.6026
2011-03-28,173.2372
2011-03-29,167.7376
2011-03-30,165.1993
2011-03-31,162.52
2011-04-01,162.379
2011-04-06,162.80200000000002
2011-04-07,161.5329
2011-04-08,165.0583
2011-04-11,165.8339
2011-04-12,162.097
2011-04-13,160.7573
2011-04-14,159.8407
2011-04-15,158.219
2011-04-18,160.0522
2011-04-19,156.0333
2011-04-20,156.8794
2011-04-21,157.2319
2011-04-22,157.796
2011-04-25,151.8029
2011-04-26,148.9826
2011-04-27,147.4314
2011-04-28,142.1433
2011-04-29,145.0341
2011-05-03,149.8286
2011-05-04,147.8544
2011-05-05,148.1365
2011-05-06,148.7005
2011-05-09,150.9568
2011-05-10,151.5913
2011-05-11,150.4632
2011-05-12,145.2457
2011-05-13,146.8673
2011-05-16,147.2904
2011-05-17,147.8544
2011-05-18,147.8544
2011-05-19,150.4632
2011-05-20,150.3927
2011-05-23,145.8802
2011-05-24,144.8226
2011-05-25,141.8613
2011-05-26,140.6627
2011-05-27,135.0221
2011-05-30,131.7082
2011-05-31,134.0349
2011-06-01,137.2078
2011-06-02,133.9644
2011-06-03,135.8681
2011-06-07,136.2207
2011-06-08,136.4322
2011-06-09,134.599
2011-06-10,140.6627
2011-06-13,141.0857
2011-06-14,140.6627
2011-06-15,140.2396
2011-06-16,134.74
2011-06-17,133.9644
2011-06-20,135.1631
2011-06-21,140.5922
2011-06-22,144.8226
2011-06-23,147.0083
2011-06-24,153.072
2011-06-27,160.6163
2011-06-28,158.8536
2011-06-29,156.3859
2011-06-30,158.0075
2011-07-01,155.1872
2011-07-04,157.655
2011-07-05,162.8726
2011-07-06,163.4366
2011-07-07,160.8278
2011-07-08,158.6421
2011-07-11,165.6929
2011-07-12,166.68
2011-07-13,167.0325
2011-07-14,165.7634
2011-07-15,165.3403
2011-07-18,165.9044
2011-07-19,163.4366
2011-07-20,164.8468
2011-07-21,167.5261
2011-07-22,169.9233
2011-07-25,164.9878
2011-07-26,168.8657
2011-07-27,168.4427
2011-07-28,164.7763
2011-07-29,159.4177
2011-08-01,161.1099
2011-08-02,158.5011
2011-08-03,161.1099
2011-08-04,160.9688
2011-08-05,159.4177
2011-08-08,160.4048
2011-08-09,163.2251
2011-08-10,168.2311
2011-08-11,169.1477
2011-08-12,169.0772
2011-08-15,169.0772
2011-08-16,164.6352
2011-08-17,163.7186
2011-08-18,160.8983
2011-08-19,158.7831
2011-08-22,156.1743
2011-08-23,157.796
2011-08-24,158.6421
2011-08-25,161.3919
2011-08-26,163.9302
2011-08-29,162.80200000000002
2011-08-30,159.6292
2011-08-31,156.8089
2011-09-01,155.3282
2011-09-02,155.6103
2011-09-05,149.0531
2011-09-06,149.9697
2011-09-07,151.8734
2011-09-08,150.1107
2011-09-09,153.7771
2011-09-13,152.5079
2011-09-14,155.6808
2011-09-15,155.6808
2011-09-16,155.6808
2011-09-19,156.9499
2011-09-20,162.52
2011-09-21,164.2122
2011-09-22,159.4177
2011-09-23,161.3214
2011-09-26,160.3343
2011-09-27,157.5845
2011-09-28,158.5011
2011-09-29,148.34799999999998
2011-09-30,141.0152
2011-10-10,141.7908
2011-10-11,138.9
2011-10-12,138.9
2011-10-13,142.1433
2011-10-14,142.0728
2011-10-17,143.4125
2011-10-18,142.9189
2011-10-19,138.6884
2011-10-20,133.4004
2011-10-21,134.2465
2011-10-24,136.9258
2011-10-25,142.4959
2011-10-26,142.8484
2011-10-27,144.2585
2011-10-28,146.5853
2011-10-31,148.63
2011-11-01,144.7521
2011-11-02,146.7968
2011-11-03,144.8931
2011-11-04,147.9249
2011-11-07,152.1554
2011-11-08,149.6876
2011-11-09,154.1296
2011-11-10,152.8605
2011-11-11,154.0591
2011-11-14,158.0075
2011-11-15,157.2319
2011-11-16,153.7771
2011-11-17,155.1872
2011-11-18,152.0144
2011-11-21,151.4503
2011-11-22,148.207
2011-11-23,149.6876
2011-11-24,148.1365
2011-11-25,148.066
