day,market_cap
2015-03-23,762.6837
2015-03-24,838.7408
2015-03-25,922.7205
2015-03-26,1015.1510000000001
2015-03-27,1116.5605
2015-03-30,1170.9624
2015-03-31,1196.3148
2015-04-01,1233.287
2015-04-02,1318.3229999999999
2015-04-03,1450.3666
2015-04-07,1595.6145
2015-04-08,1755.1232
2015-04-09,1734.5244
2015-04-10,1719.2073
2015-04-13,1678.0096
2015-04-14,1654.2419
2015-04-15,1585.0511
2015-04-16,1598.2554
2015-04-17,1666.3899
2015-04-20,1575.5439
2015-04-21,1727.6581
2015-04-22,1788.3982
2015-04-23,1734.5244
2015-04-24,1664.8054
2015-04-27,1702.8339
2015-04-28,1740.8625
2015-04-29,1720.7917
2015-04-30,1714.9819
2015-05-04,1691.2141
2015-05-05,1622.5514
2015-05-06,1595.6145
2015-05-07,1598.2554
2015-05-08,1592.9738
2015-05-11,1661.6364
2015-05-12,1679.066
2015-05-13,1633.6431
2015-05-14,1620.4387
2015-05-15,1570.2622
2015-05-18,1599.3118
2015-05-19,1759.3486
2015-05-20,1801.0743
2015-05-21,1889.8076
2015-05-22,2078.894
2015-05-25,2131.7114
2015-05-26,2163.4019
2015-05-27,2109.0
2015-05-28,1911.4628
2015-05-29,1910.4064
2015-06-01,2057.239
2015-06-02,2038.2246
2015-06-03,1982.2382
2015-06-04,2029.2456
2015-06-05,2058.8235
2015-06-08,2163.9302
2015-06-09,2064.6333
2015-06-10,2022.9075
2015-06-11,1998.0833
2015-06-12,2071.4995
2015-06-15,2066.7461
2015-06-16,1980.6536
2015-06-17,1970.6183
2015-06-18,1814.2787
2015-06-19,1731.8835
2015-06-23,1775.1938
2015-06-24,1764.1021
2015-06-25,1696.4958
2015-06-26,1519.5574
2015-06-29,1384.3448
2015-06-30,1511.6348
2015-07-01,1384.3448
2015-07-02,1369.0278
2015-07-03,1283.4635
2015-07-06,1384.8729999999998
2015-07-07,1355.8234
2015-07-08,1224.308
2015-07-09,1346.8444
2015-07-10,1481.5289
2015-07-13,1495.7896
2015-07-14,1416.5635
2015-07-15,1313.0413
2015-07-16,1337.8655
2015-07-17,1407.5845
2015-07-20,1370.0841
2015-07-21,1372.1968
2015-07-22,1346.3163
2015-07-23,1405.4718
2015-07-24,1363.746
2015-07-27,1227.4771
2015-07-28,1340.5063
2015-07-29,1325.1893
2015-07-30,1251.2449
2015-07-31,1266.562
2015-08-03,1276.5973
2015-08-04,1299.3088
2015-08-05,1257.0548
2015-08-06,1214.8009
2015-08-07,1234.3433
2015-08-10,1309.8722
2015-08-11,1286.6326
2015-08-12,1280.2946
2015-08-13,1288.2169999999999
2015-08-14,1306.7032
2015-08-17,1277.6536
2015-08-18,1166.7371
2015-08-19,1177.3005
2015-08-20,1125.0112
2015-08-21,1051.0668
2015-08-24,945.9602
2015-08-25,851.4169999999999
2015-08-26,823.4237
2015-08-27,884.6919
2015-08-28,938.0375
2015-08-31,877.2975
2015-09-01,856.6987
2015-09-02,812.8602
2015-09-07,834.5154
2015-09-08,873.6003
2015-09-09,917.9669
2015-09-10,887.3328
2015-09-11,886.8046
2015-09-14,866.2058
2015-09-15,822.3674
