day,market_cap
2010-10-18,336.2707
2010-10-19,343.765
2010-10-20,351.1844
2010-10-21,347.9618
2010-10-22,350.2101
2010-10-25,359.5031
2010-10-26,359.9527
2010-10-27,358.9035
2010-10-28,355.681
2010-10-29,354.332
2010-11-01,363.4751
2010-11-02,362.7257
2010-11-03,375.6159
2010-11-04,374.2669
2010-11-05,374.7915
2010-11-08,392.1034
2010-11-09,395.9255
2010-11-10,407.7666
2010-11-11,403.9445
2010-11-12,405.1436
2010-11-15,442.915
2010-11-16,462.775
2010-11-17,437.7439
2010-11-18,433.3223
2010-11-19,454.0816
2010-11-22,445.9127
2010-11-23,438.5683
2010-11-24,459.2526
2010-11-25,456.18
2010-11-26,456.7795
2010-11-29,451.0838
2010-11-30,439.1678
2010-12-01,426.1277
2010-12-02,422.6054
2010-12-03,419.6076
2010-12-06,419.8325
2010-12-07,437.9687
2010-12-08,436.3949
2010-12-09,436.8446
2010-12-10,438.0437
2010-12-13,441.1913
2010-12-14,423.5796
2010-12-15,426.6523
2010-12-16,424.5539
2010-12-17,415.9354
2010-12-20,414.8862
2010-12-21,408.6659
2010-12-22,412.0384
2010-12-23,402.2957
2010-12-24,411.9634
2010-12-27,414.1368
2010-12-28,415.8605
2010-12-29,424.7787
2010-12-30,436.7696
2010-12-31,446.3624
2011-01-04,430.6992
2011-01-05,416.9097
2011-01-06,408.51599999999996
2011-01-07,419.6826
2011-01-10,397.1996
2011-01-11,380.6371
2011-01-12,376.3653
2011-01-13,379.2881
2011-01-14,380.3373
2011-01-17,365.4986
2011-01-18,366.0232
2011-01-19,374.7166
2011-01-20,365.0489
2011-01-21,356.1306
2011-01-24,348.1117
2011-01-25,347.8869
2011-01-26,348.7862
2011-01-27,368.5712
2011-01-28,370.145
2011-01-31,370.2949
2011-02-01,370.2949
2011-02-09,362.7257
2011-02-10,371.569
2011-02-11,377.3396
2011-02-14,386.7075
2011-02-15,384.759
2011-02-16,382.7355
2011-02-17,388.656
2011-02-18,386.108
2011-02-21,385.6583
2011-02-22,384.759
2011-02-23,389.7802
2011-02-24,397.0497
2011-02-25,398.1738
2011-02-28,389.3305
2011-03-01,385.8831
2011-03-02,372.7681
2011-03-03,368.0466
2011-03-04,369.9202
2011-03-07,365.0489
2011-03-08,362.4259
2011-03-09,365.7234
2011-03-10,369.6954
2011-03-11,363.1004
2011-03-14,370.8195
2011-03-15,377.3396
2011-03-16,367.6719
2011-03-17,355.2313
2011-03-18,354.332
2011-03-21,348.0368
2011-03-22,348.7113
2011-03-23,354.1821
2011-03-24,357.9293
2011-03-25,357.9293
2011-03-28,340.8422
2011-03-29,340.4675
2011-03-30,340.0928
2011-03-31,343.69
2011-04-01,344.8142
2011-04-06,343.765
2011-04-07,338.8937
2011-04-08,345.9383
2011-04-11,349.9853
2011-04-12,352.9081
2011-04-13,353.2828
2011-04-14,352.7582
2011-04-15,354.1821
2011-04-18,352.0088
2011-04-19,353.5826
2011-04-20,362.9505
2011-04-21,359.9527
2011-04-22,363.55
2011-04-25,365.7234
2011-04-26,355.5686
2011-04-27,353.5451
2011-04-28,343.2029
2011-04-29,346.2381
2011-05-03,354.2196
2011-05-04,350.8471
2011-05-05,361.7514
2011-05-06,369.6204
2011-05-09,365.2363
2011-05-10,362.7631
2011-05-11,366.6976
2011-05-12,364.3369
2011-05-13,363.9997
2011-05-16,369.2832
2011-05-17,366.4728
2011-05-18,366.0232
2011-05-19,366.6976
2011-05-20,369.2832
2011-05-23,356.6927
2011-05-24,352.8706
2011-05-25,343.6526
2011-05-26,336.9077
2011-05-27,341.7415
2011-05-30,343.4277
2011-05-31,345.4512
2011-06-01,346.2381
2011-06-02,352.7582
2011-06-03,353.6575
2011-06-07,353.7699
2011-06-08,348.7113
2011-06-09,337.2449
2011-06-10,341.2919
2011-06-13,337.2449
2011-06-14,339.2684
2011-06-15,339.2684
2011-06-16,331.7366
2011-06-17,326.5655
2011-06-20,314.5371
2011-06-21,314.4247
2011-06-22,313.975
2011-06-23,321.0572
2011-06-24,330.7249
2011-06-27,336.2332
2011-06-28,332.7483
2011-06-29,332.9732
2011-06-30,336.9077
2011-07-01,336.2332
2011-07-04,345.3388
2011-07-05,348.4864
2011-07-06,349.4982
2011-07-07,353.9948
2011-07-08,350.7347
2011-07-11,351.9713
2011-07-12,354.2196
2011-07-13,359.7279
2011-07-14,370.85699999999997
2011-07-15,381.1992
2011-07-18,379.4005
2011-07-19,373.3301
2011-07-20,369.8453
2011-07-21,368.7211
2011-07-22,373.3301
2011-07-25,360.6272
2011-07-26,358.3789
2011-07-27,362.5383
2011-07-28,366.0232
2011-07-29,365.3487
2011-08-01,358.7162
2011-08-02,358.6038
2011-08-03,353.3203
2011-08-04,354.1072
2011-08-05,354.6692
2011-08-08,352.8706
2011-08-09,346.3505
2011-08-10,351.634
2011-08-11,363.9997
2011-08-12,371.5315
2011-08-15,376.1405
2011-08-16,366.4728
2011-08-17,358.2665
2011-08-18,354.5568
2011-08-19,352.4209
2011-08-22,351.4092
2011-08-23,359.8403
2011-08-24,354.332
2011-08-25,359.5031
2011-08-26,352.8706
2011-08-29,347.3623
2011-08-30,348.4864
2011-08-31,349.6106
2011-09-01,341.6291
2011-09-02,338.9311
2011-09-05,337.80699999999996
2011-09-06,335.10900000000004
2011-09-07,343.4277
2011-09-08,343.4277
2011-09-09,340.0553
2011-09-13,337.2449
2011-09-14,339.156
2011-09-15,338.5939
2011-09-16,337.2449
2011-09-19,332.8607
2011-09-20,332.2987
2011-09-21,337.2449
2011-09-22,331.9614
2011-09-23,327.9145
2011-09-26,320.4951
2011-09-27,325.5538
2011-09-28,326.6779
2011-09-29,322.8558
2011-09-30,326.6779
2011-10-10,329.7131
2011-10-11,329.3759
2011-10-12,330.1628
2011-10-13,330.6124
2011-10-14,327.24
2011-10-17,327.3524
2011-10-18,323.8675
2011-10-19,325.89099999999996
2011-10-20,318.584
2011-10-21,311.8391
2011-10-24,315.6612
2011-10-25,319.3709
2011-10-26,323.98
2011-10-27,330.5
2011-10-28,331.849
2011-10-31,324.4296
2011-11-01,324.6544
2011-11-02,335.8959
2011-11-03,342.8657
2011-11-04,343.2029
2011-11-07,347.3623
2011-11-08,347.025
2011-11-09,346.1257
2011-11-10,346.463
2011-11-11,346.463
2011-11-14,351.4092
2011-11-15,356.2431
2011-11-16,347.5871
2011-11-17,346.6878
2011-11-18,338.1442
2011-11-21,339.2684
2011-11-22,337.5822
2011-11-23,337.5822
2011-11-24,349.1609
2011-11-25,350.1726
2011-11-28,355.9058
2011-11-29,355.5686
2011-11-30,348.0368
2011-12-01,355.0065
2011-12-02,356.9175
2011-12-05,350.9596
2011-12-06,343.5402
2011-12-07,343.8774
2011-12-08,350.3975
2011-12-09,354.8941
2011-12-12,344.6643
2011-12-13,339.0436
2011-12-14,333.19800000000004
2011-12-15,330.0504
2011-12-16,331.5118
2011-12-19,339.4932
2011-12-20,340.505
2011-12-21,336.3456
2011-12-22,339.9429
2011-12-23,339.156
2011-12-26,335.8959
2011-12-27,324.7669
2011-12-28,324.8793
2011-12-29,324.7669
2011-12-30,330.9497
2012-01-04,319.8206
2012-01-05,303.5204
2012-01-06,298.4618
2012-01-09,308.017
2012-01-10,311.9516
2012-01-11,311.3895
2012-01-12,307.6798
2012-01-13,301.2721
2012-01-16,292.2789
2012-01-17,292.5038
2012-01-18,277.2153
2012-01-19,283.2857
2012-01-20,299.9232
2012-01-30,294.4148
2012-01-31,292.2789
2012-02-01,290.7051
2012-02-02,294.9769
2012-02-03,296.6631
2012-02-06,304.0825
2012-02-07,298.2369
2012-02-08,298.9114
2012-02-09,302.7335
2012-02-10,299.3611
2012-02-13,303.408
2012-02-14,302.059
2012-02-15,305.4315
2012-02-16,310.0405
2012-02-17,308.017
2012-02-20,307.9046
2012-02-21,304.9818
2012-02-22,305.0942
2012-02-23,306.4432
2012-02-24,310.2653
2012-02-27,312.626
2012-02-28,310.4902
2012-02-29,301.0473
2012-03-01,292.9534
2012-03-02,299.1362
2012-03-05,293.1783
2012-03-06,292.5038
2012-03-07,299.2487
2012-03-08,302.6211
2012-03-09,301.3845
2012-03-12,308.8039
2012-03-13,310.2653
2012-03-14,303.5204
2012-03-15,309.2536
2012-03-16,318.584
2012-03-19,315.9985
2012-03-20,308.9164
2012-03-21,308.9164
2012-03-22,311.0522
2012-03-23,308.6915
2012-03-26,310.6026
2012-03-27,304.4198
2012-03-28,292.3913
2012-03-29,294.5272
2012-03-30,294.8645
2012-04-05,296.7755
2012-04-06,294.8645
2012-04-09,293.8527
2012-04-10,294.9769
2012-04-11,294.9769
2012-04-12,300.0356
2012-04-13,301.0473
2012-04-16,306.5556
2012-04-17,308.5791
2012-04-18,311.1646
2012-04-19,306.6681
2012-04-20,306.3308
2012-04-23,303.8577
2012-04-24,304.4198
2012-04-25,303.9701
2012-04-26,305.0942
2012-04-27,303.1832
2012-05-02,311.3895
2012-05-03,315.324
2012-05-04,315.5488
2012-05-07,319.1461
2012-05-08,318.022
2012-05-09,312.4012
2012-05-10,319.1461
2012-05-11,318.2468
2012-05-14,323.4179
2012-05-15,321.3944
2012-05-16,322.7434
2012-05-17,320.4951
2012-05-18,313.6378
2012-05-21,314.7619
2012-05-22,317.0102
2012-05-23,312.9633
2012-05-24,311.2771
2012-05-25,310.4902
2012-05-28,314.3123
2012-05-29,316.3133
2012-05-30,316.5606
2012-05-31,322.9907
2012-06-01,332.7596
2012-06-04,332.6359
2012-06-05,334.4908
2012-06-06,335.3564
2012-06-07,333.5015
2012-06-08,333.6252
2012-06-11,336.8402
2012-06-12,347.722
