day,market_cap
2017-03-28,299.3637
2017-03-29,329.2918
2017-03-30,362.2085
2017-03-31,398.44599999999997
2017-04-05,438.2947
2017-04-06,482.1283
2017-04-07,473.1624
2017-04-10,477.3133
2017-04-11,451.4531
2017-04-12,424.2646
2017-04-13,439.70599999999996
2017-04-14,427.2948
2017-04-17,431.9438
2017-04-18,440.8268
2017-04-19,446.7211
2017-04-20,442.3211
2017-04-21,440.0796
2017-04-24,442.4456
2017-04-25,445.7663
2017-04-26,454.1927
2017-04-27,450.2493
2017-04-28,438.2532
2017-05-02,438.2532
2017-05-03,438.2532
2017-05-04,438.2532
2017-05-05,438.2532
2017-05-08,438.2532
2017-05-09,438.2532
2017-05-10,442.6532
2017-05-11,436.4683
2017-05-12,431.1136
2017-05-15,436.6343
2017-05-16,438.7098
2017-05-17,452.1587
2017-05-18,460.6266
2017-05-19,461.4153
2017-05-22,453.9851
2017-05-23,442.5701
2017-05-24,463.4907
2017-05-25,452.0757
2017-05-26,448.3814
2017-05-31,448.4644
2017-06-01,432.4004
2017-06-02,436.2192
2017-06-05,436.8419
2017-06-06,444.1475
2017-06-07,459.4644
2017-06-08,483.2906
2017-06-09,486.0302
2017-06-12,482.2944
2017-06-13,475.5699
2017-06-14,477.9359
2017-06-15,474.8227
2017-06-16,474.7397
2017-06-19,470.6718
2017-06-20,457.2229
2017-06-21,461.0832
2017-06-22,447.7173
2017-06-23,451.6191
2017-06-26,465.9398
2017-06-27,460.004
2017-06-28,450.7059
2017-06-29,450.0833
2017-06-30,456.0191
2017-07-03,460.2115
2017-07-04,456.6832
2017-07-05,462.8266
2017-07-06,464.6945
2017-07-07,471.1284
2017-07-10,458.0946
2017-07-11,452.9889
2017-07-12,448.5059
2017-07-13,445.9324
2017-07-14,445.2267
2017-07-17,431.6117
2017-07-18,435.0155
2017-07-19,441.3249
2017-07-20,447.0946
2017-07-21,443.8569
2017-07-24,437.34
2017-07-25,441.4494
2017-07-26,434.6834
2017-07-27,445.7902
2017-07-28,445.3696
2017-07-31,441.5842
2017-08-01,437.21
2017-08-02,423.1621
2017-08-03,414.5399
2017-08-04,407.1794
2017-08-07,418.9141
2017-08-08,416.1381
2017-08-09,417.0635
2017-08-10,416.6429
2017-08-11,413.6987
2017-08-14,424.2557
2017-08-15,420.3862
2017-08-16,421.1853
2017-08-17,418.157
2017-08-18,416.01199999999994
2017-08-21,424.1715
2017-08-22,423.4986
2017-08-23,424.3818
2017-08-24,423.4986
2017-08-25,424.8024
2017-08-28,441.5422
2017-08-29,436.6212
2017-08-30,443.8975
2017-08-31,441.2057
2017-09-01,432.3311
2017-09-04,430.7749
2017-09-05,430.0599
2017-09-06,430.81699999999995
2017-09-07,440.4066
2017-09-08,433.1723
2017-09-11,438.3877
2017-09-12,441.3739
2017-09-13,435.7379
