day,market_cap
2010-10-18,349.4686
2010-10-19,362.356
2010-10-20,398.6753
2010-10-21,416.0818
2010-10-22,431.98199999999997
2010-10-25,454.9117
2010-10-26,445.0368
2010-10-27,427.7977
2010-10-28,419.9313
2010-10-29,423.2787
2010-11-01,451.899
2010-11-02,435.162
2010-11-03,413.4039
2010-11-04,423.2787
2010-11-05,424.283
2010-11-08,423.1114
2010-11-09,428.2998
2010-11-10,423.7808
2010-11-11,429.1367
2010-11-12,395.6627
2010-11-15,380.43199999999996
2010-11-16,345.1169
2010-11-17,334.74
2010-11-18,360.515
2010-11-19,359.6781
2010-11-22,354.8244
2010-11-23,350.13800000000003
2010-11-24,358.0044
2010-11-25,364.5319
2010-11-26,367.8793
2010-11-29,356.6655
2010-11-30,359.8455
2010-12-01,356.1634
2010-12-02,358.8413
2010-12-03,354.4897
2010-12-06,353.6528
2010-12-07,358.3392
2010-12-08,352.4812
2010-12-09,343.2759
2010-12-10,347.9622
2010-12-13,365.8708
2010-12-14,367.2098
2010-12-15,373.7372
2010-12-16,371.8961
2010-12-17,365.7034
2010-12-20,362.5234
2010-12-21,371.5614
2010-12-22,364.3645
2010-12-23,362.1887
2010-12-24,353.4854
2010-12-27,355.3265
2010-12-28,344.1127
2010-12-29,339.5937
2010-12-30,338.7569
2010-12-31,351.6444
2011-01-04,359.3434
2011-01-05,363.3603
2011-01-06,358.1718
2011-01-07,352.6486
2011-01-10,345.4517
2011-01-11,344.9496
2011-01-12,344.6148
2011-01-13,345.4517
2011-01-14,338.4221
2011-01-17,322.0199
2011-01-18,315.6598
2011-01-19,325.3673
2011-01-20,310.6387
2011-01-21,312.1451
2011-01-24,304.44599999999997
2011-01-25,298.9228
2011-01-26,302.4376
2011-01-27,310.30400000000003
2011-01-28,310.30400000000003
2011-01-31,315.3251
2011-02-01,320.5136
2011-02-09,306.2871
2011-02-10,317.1662
2011-02-11,315.9946
2011-02-14,328.88199999999995
2011-02-15,329.7189
2011-02-16,339.5937
2011-02-17,336.2463
2011-02-18,328.7147
2011-02-21,332.3968
2011-02-22,326.0368
2011-02-23,323.6936
2011-02-24,327.5431
2011-02-25,327.3757
2011-02-28,330.5557
2011-03-01,330.8905
2011-03-02,326.5389
2011-03-03,321.5178
2011-03-04,329.2168
2011-03-07,361.1845
2011-03-08,355.6612
2011-03-09,353.1507
2011-03-10,342.1043
2011-03-11,339.9285
2011-03-14,338.7569
2011-03-15,327.7105
2011-03-16,335.0747
2011-03-17,332.7316
2011-03-18,335.2421
2011-03-21,333.0663
2011-03-22,332.0621
2011-03-23,335.9116
2011-03-24,335.4095
2011-03-25,337.92
2011-03-28,340.9327
2011-03-29,335.7442
2011-03-30,332.5642
2011-03-31,329.5515
2011-04-01,339.7611
2011-04-06,343.9454
2011-04-07,341.2674
2011-04-08,343.1085
2011-04-11,343.2759
2011-04-12,344.9496
2011-04-13,351.8117
2011-04-14,345.2843
2011-04-15,342.439
2011-04-18,340.2632
2011-04-19,330.5557
2011-04-20,333.401
2011-04-21,337.5853
2011-04-22,335.5768
2011-04-25,323.6936
2011-04-26,318.8399
2011-04-27,319.342
2011-04-28,312.8145
2011-04-29,319.5093
2011-05-03,321.3504
2011-05-04,307.7934
2011-05-05,304.6134
2011-05-06,299.927
2011-05-09,302.605
2011-05-10,307.7934
2011-05-11,303.6092
2011-05-12,297.0817
2011-05-13,302.2702
2011-05-16,298.9228
