day,market_cap
2010-10-18,174.8136
2010-10-19,171.4336
2010-10-20,161.564
2010-10-21,161.4288
2010-10-22,166.296
2010-10-25,169.1352
2010-10-26,170.0816
2010-10-27,171.704
2010-10-28,166.296
2010-10-29,159.536
2010-11-01,163.3216
2010-11-02,169.8112
2010-11-03,166.4312
2010-11-04,168.324
2010-11-05,166.5664
2010-11-08,171.704
2010-11-09,164.94400000000002
2010-11-10,160.21200000000002
2010-11-11,161.4288
2010-11-12,147.368
2010-11-15,145.6104
2010-11-16,138.1744
2010-11-17,138.8504
2010-11-18,141.96
2010-11-19,141.4192
2010-11-22,144.1232
2010-11-23,139.5264
2010-11-24,141.284
2010-11-25,148.72
2010-11-26,144.9344
2010-11-29,142.636
2010-11-30,138.0392
2010-12-01,140.4728
2010-12-02,141.5544
2010-12-03,143.8528
2010-12-06,147.6384
2010-12-07,147.9088
2010-12-08,143.5824
2010-12-09,136.4168
2010-12-10,136.8224
2010-12-13,140.7432
2010-12-14,141.4192
2010-12-15,139.6616
2010-12-16,145.8808
2010-12-17,144.1232
2010-12-20,140.7432
2010-12-21,154.804
2010-12-22,154.804
2010-12-23,157.6432
2010-12-24,163.7272
2010-12-27,161.9696
2010-12-28,150.8832
2010-12-29,153.8576
2010-12-30,150.4776
2010-12-31,152.5056
2011-01-04,167.7832
2011-01-05,168.0536
2011-01-06,168.324
2011-01-07,170.352
2011-01-10,163.592
2011-01-11,172.1096
2011-01-12,174.408
2011-01-13,169.2704
2011-01-14,172.5152
2011-01-17,158.86
2011-01-18,155.2096
2011-01-19,157.50799999999998
2011-01-20,147.5032
2011-01-21,151.424
2011-01-24,150.4776
2011-01-25,151.5592
2011-01-26,152.1
2011-01-27,145.2048
2011-01-28,145.8808
2011-01-31,143.5824
2011-02-01,143.988
2011-02-09,142.3656
2011-02-10,146.9624
2011-02-11,151.5592
2011-02-14,154.9392
2011-02-15,153.452
2011-02-16,153.1816
2011-02-17,148.72
2011-02-18,148.5848
2011-02-21,149.1256
2011-02-22,140.7432
2011-02-23,143.312
2011-02-24,143.312
2011-02-25,144.2584
2011-02-28,145.7456
2011-03-01,149.1256
2011-03-02,146.9624
2011-03-03,144.5288
2011-03-04,148.72
2011-03-07,149.8016
2011-03-08,151.5592
2011-03-09,150.3424
2011-03-10,148.4496
2011-03-11,145.6104
2011-03-14,146.016
2011-03-15,149.39600000000002
2011-03-16,149.8016
2011-03-17,149.8016
2011-03-18,152.1
2011-03-21,157.50799999999998
2011-03-22,155.3448
2011-03-23,160.6176
2011-03-24,161.9696
2011-03-25,170.352
2011-03-28,169.1352
2011-03-29,169.676
2011-03-30,166.296
2011-03-31,168.4592
2011-04-01,168.7296
