day,market_cap
2010-10-18,15.8112
2010-10-19,16.8188
2010-10-20,17.1762
2010-10-21,17.9887
2010-10-22,18.2975
2010-10-25,18.59
2010-10-26,18.2975
2010-10-27,18.7688
2010-10-28,19.7763
2010-10-29,19.955
2010-11-01,20.2963
2010-11-02,21.2875
2010-11-03,23.4163
2010-11-04,23.4
2010-11-05,23.0587
2010-11-08,23.4812
2010-11-09,23.53
2010-11-10,22.75
2010-11-11,23.5625
2010-11-12,23.725
2010-11-15,25.025
2010-11-16,23.5463
2010-11-17,22.75
2010-11-18,22.7175
2010-11-19,24.0338
2010-11-22,24.57
2010-11-23,25.1062
2010-11-24,25.675
2010-11-25,25.9675
2010-11-26,26.5688
2010-11-29,25.4312
2010-11-30,24.9763
2010-12-01,25.025
2010-12-02,25.0087
2010-12-03,25.0413
2010-12-06,23.595
2010-12-07,23.92
2010-12-08,23.205
2010-12-09,22.3762
2010-12-10,22.555
2010-12-13,23.5787
2010-12-14,23.6438
2010-12-15,23.3837
2010-12-16,23.1563
2010-12-17,23.2862
2010-12-20,22.5875
2010-12-21,23.3188
2010-12-22,23.0425
2010-12-23,23.4975
2010-12-24,22.88
2010-12-27,22.23
2010-12-28,22.23
2010-12-29,23.8225
2010-12-30,23.8875
2010-12-31,24.5538
2011-01-04,24.7813
2011-01-05,25.1713
2011-01-06,25.025
2011-01-07,24.5375
2011-01-10,24.375
2011-01-11,23.8875
2011-01-12,24.4887
2011-01-13,24.4887
2011-01-14,24.3425
2011-01-17,24.7813
2011-01-18,24.6025
2011-01-19,25.025
2011-01-20,27.235
2011-01-21,27.5925
2011-01-24,25.025
2011-01-25,24.7813
2011-01-26,25.1713
2011-01-27,25.1388
2011-01-28,24.7162
2011-01-31,25.7563
2011-02-01,26.65
2011-02-09,27.3487
2011-02-10,27.495
2011-02-11,26.6988
2011-02-14,28.925
2011-02-15,28.6325
2011-02-16,28.3238
2011-02-17,28.405
2011-02-18,28.5025
2011-02-21,28.8275
2011-02-22,29.1687
2011-02-23,28.4537
2011-02-24,28.405
2011-02-25,28.275
2011-02-28,28.5025
2011-03-01,28.5025
2011-03-02,29.3313
2011-03-03,29.0063
