day,market_cap
2010-10-18,119.88
2010-10-19,119.8584
2010-10-20,122.0832
2010-10-21,129.546
2010-10-22,133.704
2010-10-25,144.5904
2010-10-26,145.368
2010-10-27,150.2604
2010-10-28,149.3532
2010-10-29,151.0056
2010-11-01,161.46
2010-11-02,160.8984
2010-11-03,150.282
2010-11-04,153.4464
2010-11-05,153.684
2010-11-08,164.16
2010-11-09,165.99599999999998
2010-11-10,172.9944
2010-11-11,169.56
2010-11-12,163.94400000000002
2010-11-15,174.9492
2010-11-16,168.48
2010-11-17,159.46200000000002
2010-11-18,166.3524
2010-11-19,172.7892
2010-11-22,173.1888
2010-11-23,172.584
2010-11-24,176.6988
2010-11-25,178.74
2010-11-26,172.6704
2010-11-29,172.476
2010-11-30,169.452
2010-12-01,166.32
2010-12-02,165.51
2010-12-03,165.51
2010-12-06,162.32399999999998
2010-12-07,168.0048
2010-12-08,166.32
2010-12-09,165.56400000000002
2010-12-10,170.15400000000002
2010-12-13,172.7892
2010-12-14,169.02
2010-12-15,165.78
2010-12-16,164.16
2010-12-17,160.92
2010-12-20,156.924
2010-12-21,158.8032
2010-12-22,156.384
2010-12-23,159.7428
2010-12-24,150.1308
2010-12-27,143.1972
2010-12-28,139.7628
2010-12-29,142.7868
2010-12-30,145.3356
2010-12-31,151.0704
2011-01-04,155.5092
2011-01-05,158.976
2011-01-06,163.998
2011-01-07,164.106
2011-01-10,150.6816
2011-01-11,146.3076
2011-01-12,145.7676
2011-01-13,153.468
2011-01-14,152.9064
2011-01-17,149.8932
2011-01-18,149.8932
2011-01-19,155.3256
2011-01-20,147.9708
2011-01-21,146.988
2011-01-24,138.996
2011-01-25,138.34799999999998
2011-01-26,139.8924
2011-01-27,145.3464
2011-01-28,148.1544
2011-01-31,154.224
2011-02-01,154.5264
2011-02-09,144.7092
2011-02-10,152.064
2011-02-11,153.3384
2011-02-14,153.36
2011-02-15,150.984
2011-02-16,156.384
2011-02-17,154.8936
2011-02-18,157.68
2011-02-21,160.5636
2011-02-22,150.12
2011-02-23,152.60399999999998
2011-02-24,147.636
2011-02-25,147.96
2011-02-28,148.77
2011-03-01,145.8
2011-03-02,143.2944
2011-03-03,143.586
2011-03-04,145.0332
2011-03-07,146.0916
2011-03-08,144.28799999999998
2011-03-09,144.504
2011-03-10,145.9188
2011-03-11,152.4744
2011-03-14,152.496
2011-03-15,149.5152
2011-03-16,151.74
2011-03-17,149.904
2011-03-18,150.876
2011-03-21,152.1936
2011-03-22,149.526
2011-03-23,151.632
2011-03-24,150.12
2011-03-25,151.524
2011-03-28,148.5
2011-03-29,145.8
2011-03-30,140.184
2011-03-31,141.9876
2011-04-01,141.48
2011-04-06,142.56
2011-04-07,141.5016
2011-04-08,145.368
2011-04-11,142.56
2011-04-12,140.4108
2011-04-13,142.2252
2011-04-14,143.1108
2011-04-15,143.1108
2011-04-18,139.8276
2011-04-19,140.4
2011-04-20,144.8172
2011-04-21,146.3292
