day,market_cap
2010-10-18,144.5639
2010-10-19,148.1158
2010-10-20,144.0903
2010-10-21,147.4054
2010-10-22,150.3654
2010-10-25,161.1396
2010-10-26,155.1013
2010-10-27,152.1413
2010-10-28,152.1413
2010-10-29,152.1413
2010-11-01,162.9155
2010-11-02,167.0595
2010-11-03,158.6532
2010-11-04,169.1906
2010-11-05,167.5331
2010-11-08,165.7571
2010-11-09,162.9155
2010-11-10,160.5476
2010-11-11,163.3891
2010-11-12,147.9974
2010-11-15,145.9846
2010-11-16,138.05200000000002
2010-11-17,130.4745
2010-11-18,134.0264
2010-11-19,134.9736
2010-11-22,136.7496
2010-11-23,130.2377
2010-11-24,133.3161
2010-11-25,136.1576
2010-11-26,138.5256
2010-11-29,138.2888
2010-11-30,137.9336
2010-12-01,137.3416
2010-12-02,137.46
2010-12-03,137.3416
2010-12-06,135.2104
2010-12-07,136.1576
2010-12-08,133.5529
2010-12-09,131.5401
2010-12-10,132.4873
2010-12-13,137.9336
2010-12-14,138.5256
2010-12-15,137.2232
2010-12-16,134.0264
2010-12-17,136.1576
2010-12-20,133.7897
2010-12-21,138.5256
2010-12-22,139.8279
2010-12-23,146.2214
2010-12-24,143.7351
2010-12-27,135.5656
2010-12-28,132.1321
2010-12-29,134.5
2010-12-30,134.9736
2010-12-31,141.3671
2011-01-04,144.2087
2011-01-05,138.8808
2011-01-06,140.1831
2011-01-07,142.7879
2011-01-10,137.1048
2011-01-11,137.46
2011-01-12,137.46
2011-01-13,136.7496
2011-01-14,131.3033
2011-01-17,121.2395
2011-01-18,119.7003
2011-01-19,124.081
2011-01-20,122.0683
2011-01-21,122.0683
2011-01-24,119.8187
2011-01-25,119.2267
2011-01-26,120.7659
2011-01-27,123.0154
2011-01-28,123.9626
2011-01-31,124.9098
2011-02-01,126.8042
2011-02-09,124.5546
2011-02-10,127.8698
2011-02-11,127.3962
2011-02-14,132.3689
2011-02-15,145.6294
2011-02-16,145.2743
2011-02-17,144.3271
2011-02-18,141.1303
2011-02-21,146.10299999999998
2011-02-22,141.0119
2011-02-23,140.0647
2011-02-24,144.4455
2011-02-25,147.879
2011-02-28,150.3654
2011-03-01,149.1814
2011-03-02,147.4054
2011-03-03,142.4327
2011-03-04,147.9974
2011-03-07,154.2725
2011-03-08,152.6149
2011-03-09,152.8517
2011-03-10,146.5766
2011-03-11,146.695
2011-03-14,147.0502
2011-03-15,143.8535
2011-03-16,149.1814
2011-03-17,145.2743
2011-03-18,146.3398
2011-03-21,143.9719
2011-03-22,145.6294
2011-03-23,146.4582
2011-03-24,145.6294
2011-03-25,148.7078
2011-03-28,156.0485
2011-03-29,152.4965
2011-03-30,158.1796
2011-03-31,154.9829
2011-04-01,154.5093
2011-04-06,161.0212
2011-04-07,161.25799999999998
2011-04-08,161.25799999999998
2011-04-11,166.9411
2011-04-12,164.4547
2011-04-13,161.1396
2011-04-14,165.9939
2011-04-15,163.2707
2011-04-18,163.2707
2011-04-19,156.2853
2011-04-20,157.8244
2011-04-21,163.9811
2011-04-22,163.6259
2011-04-25,155.1013
2011-04-26,154.7461
2011-04-27,155.3381
2011-04-28,146.8134
2011-04-29,152.9701
2011-05-03,152.7333
2011-05-04,150.1286
2011-05-05,147.0502
2011-05-06,141.7223
2011-05-09,141.6039
2011-05-10,144.5639
2011-05-11,143.3799
2011-05-12,141.1303
2011-05-13,142.3143
2011-05-16,138.5256
2011-05-17,138.5256
2011-05-18,139.5911
2011-05-19,137.9336
2011-05-20,138.4072
2011-05-23,132.8425
2011-05-24,131.7769
2011-05-25,127.8698
2011-05-26,127.633
2011-05-27,128.1066
2011-05-30,124.67299999999999
2011-05-31,127.5146
2011-06-01,128.9353
2011-06-02,129.2905
2011-06-03,134.1448
2011-06-07,134.1448
2011-06-08,137.46
2011-06-09,130.4745
2011-06-10,129.2905
2011-06-13,132.1321
2011-06-14,132.7241
2011-06-15,129.1721
2011-06-16,125.3834
2011-06-17,121.9499
2011-06-20,121.1211
2011-06-21,122.5418
2011-06-22,122.6602
2011-06-23,125.3834
2011-06-24,127.9882
2011-06-27,127.041
2011-06-28,128.1066
2011-06-29,124.9098
