day,market_cap
2012-05-03,174.0
2012-05-04,177.24
2012-05-07,183.12
2012-05-08,178.32
2012-05-09,174.36
2012-05-10,182.76
2012-05-11,182.88
2012-05-14,188.28
2012-05-15,203.04
2012-05-16,200.04
2012-05-17,220.08
2012-05-18,229.44
2012-05-21,210.96
2012-05-22,214.92
2012-05-23,231.12
2012-05-24,227.4
2012-05-25,222.84
2012-05-28,215.04
2012-05-29,221.64
2012-05-30,220.32
2012-05-31,222.12
2012-06-01,220.8
2012-06-04,213.36
2012-06-05,206.76
2012-06-06,199.92
2012-06-07,200.16
2012-06-08,204.24
2012-06-11,207.72
2012-06-12,201.6
2012-06-13,220.92
2012-06-14,216.36
2012-06-15,220.68
2012-06-18,219.72
2012-06-19,213.72
2012-06-20,217.68
2012-06-21,211.44
2012-06-25,199.2
2012-06-26,201.6
2012-06-27,195.96
2012-06-28,195.96
2012-06-29,201.6
2012-07-02,201.96
2012-07-03,201.48
2012-07-04,199.44
2012-07-05,190.44
2012-07-06,199.56
2012-07-09,190.2
2012-07-10,189.6
2012-07-11,193.32
2012-07-12,198.6
2012-07-13,192.24
2012-07-16,181.92
2012-07-17,183.84
2012-07-18,184.68
2012-07-19,189.24
2012-07-20,184.32
2012-07-23,182.4
2012-07-24,185.64
2012-07-25,182.4
2012-07-26,183.96
2012-07-27,180.96
2012-07-30,173.64
2012-07-31,163.92
2012-08-01,165.24
2012-08-02,157.2
2012-08-03,165.84
2012-08-06,169.44
2012-08-07,167.76
2012-08-08,168.84
2012-08-09,171.6
2012-08-10,168.84
2012-08-13,159.6
2012-08-14,160.2
2012-08-15,156.48
2012-08-16,157.08
2012-08-17,157.32
2012-08-20,158.04
2012-08-21,159.72
2012-08-22,158.16
2012-08-23,160.2
2012-08-24,158.52
2012-08-27,146.76
2012-08-28,150.24
2012-08-29,147.48
2012-08-30,156.12
2012-08-31,155.16
2012-09-03,159.48
2012-09-04,156.72
2012-09-05,159.0
2012-09-06,160.92
2012-09-07,174.0
2012-09-10,173.04
2012-09-11,171.6
2012-09-12,171.36
2012-09-13,165.6
2012-09-14,168.24
2012-09-17,162.0
2012-09-18,159.72
2012-09-19,162.36
2012-09-20,156.24
2012-09-21,154.2
2012-09-24,155.88
2012-09-25,156.12
2012-09-26,154.44
2012-09-27,167.88
2012-09-28,169.8
2012-10-08,166.44
2012-10-09,177.12
2012-10-10,177.48
2012-10-11,173.64
2012-10-12,175.2
2012-10-15,177.72
2012-10-16,174.6
2012-10-17,177.12
2012-10-18,182.4
2012-10-19,181.32
2012-10-22,180.0
2012-10-23,170.76
2012-10-24,168.12
2012-10-25,166.44
2012-10-26,165.0
2012-10-29,164.4
2012-10-30,166.08
2012-10-31,167.76
2012-11-01,174.36
2012-11-02,175.44
2012-11-05,174.36
2012-11-06,177.84
2012-11-07,172.08
2012-11-08,164.76
2012-11-09,162.84
2012-11-12,163.8
2012-11-13,156.84
2012-11-14,158.4
2012-11-15,154.56
2012-11-16,156.84
2012-11-19,159.96
2012-11-20,156.84
2012-11-21,162.0
2012-11-22,159.36
2012-11-23,159.24
2012-11-26,154.44
2012-11-27,150.48
2012-11-28,150.24
2012-11-29,135.24
2012-11-30,132.24
2012-12-03,125.04
2012-12-04,130.68
2012-12-05,140.16
2012-12-06,137.76
2012-12-07,141.96
2012-12-10,144.0
2012-12-11,137.28
2012-12-12,138.84
2012-12-13,135.12
2012-12-14,146.52
2012-12-17,149.16
2012-12-18,151.32
2012-12-19,150.72
2012-12-20,158.16
2012-12-21,155.76
2012-12-24,159.96
2012-12-25,173.4
2012-12-26,173.4
2012-12-27,169.08
2012-12-28,176.52
2012-12-31,175.8
2013-01-04,171.6
2013-01-07,171.48
2013-01-08,170.04
2013-01-09,170.28
2013-01-10,169.08
2013-01-11,162.6
2013-01-14,171.0
2013-01-15,172.32
2013-01-16,168.24
2013-01-17,170.04
2013-01-18,171.6
2013-01-21,170.04
2013-01-22,169.08
2013-01-23,166.32
2013-01-24,165.6
2013-01-25,160.68
2013-01-28,167.28
2013-01-29,170.76
2013-01-30,176.4
2013-01-31,180.6
2013-02-01,187.56
2013-02-04,187.8
2013-02-05,186.36
2013-02-06,188.16
2013-02-07,188.64
2013-02-08,186.6
2013-02-18,180.0
2013-02-19,179.64
2013-02-20,181.92
2013-02-21,175.2
2013-02-22,170.88
2013-02-25,174.36
2013-02-26,171.12
2013-02-27,174.96
2013-02-28,180.72
2013-03-01,179.16
2013-03-04,167.28
2013-03-05,173.88
2013-03-06,174.0
2013-03-07,173.52
2013-03-08,170.4
2013-03-11,171.96
2013-03-12,179.04
2013-03-13,180.96
2013-03-14,179.16
2013-03-15,185.4
2013-03-18,183.84
2013-03-19,182.4
2013-03-20,191.52
2013-03-21,191.52
2013-03-22,194.64
2013-03-25,189.24
2013-03-26,185.16
2013-03-27,186.36
2013-03-28,170.64
2013-03-29,170.04
2013-04-01,172.68
2013-04-02,176.28
2013-04-03,171.6
2013-04-08,167.76
