day,market_cap
2010-10-18,502.7865
2010-10-19,502.2138
2010-10-20,491.9061
2010-10-21,492.4788
2010-10-22,493.6241
2010-10-25,502.7865
2010-10-26,495.9147
2010-10-27,497.6326
2010-10-28,497.6326
2010-10-29,497.6326
2010-11-01,517.1027
2010-11-02,517.1027
2010-11-03,517.1027
2010-11-04,517.1027
2010-11-05,517.1027
2010-11-08,517.1027
2010-11-09,517.1027
2010-11-10,517.1027
2010-11-11,517.1027
2010-11-12,517.1027
2010-11-15,517.1027
2010-11-16,517.1027
2010-11-17,517.1027
2010-11-18,517.1027
2010-11-19,517.1027
2010-11-22,517.1027
2010-11-23,517.1027
2010-11-24,517.1027
2010-11-25,517.1027
2010-11-26,517.1027
2010-11-29,517.1027
2010-11-30,517.1027
2010-12-01,517.1027
2010-12-02,517.1027
2010-12-03,517.1027
2010-12-06,517.1027
2010-12-07,517.1027
2010-12-08,517.1027
2010-12-09,517.1027
2010-12-10,517.1027
2010-12-13,517.1027
2010-12-14,517.1027
2010-12-15,517.1027
2010-12-16,542.872
2010-12-17,569.7865
2010-12-20,598.419
2010-12-21,628.1968
2010-12-22,659.6925
2010-12-23,651.6754
2010-12-24,624.1882
2010-12-27,615.0258
2010-12-28,629.9147
2010-12-29,660.8378
2010-12-30,653.966
2010-12-31,660.8378
2011-01-04,694.0515
2011-01-05,705.5045
2011-01-06,722.684
2011-01-07,686.607
2011-01-10,676.872
2011-01-11,670.0002
2011-01-12,664.2737
2011-01-13,672.2908
2011-01-14,649.9575
2011-01-17,635.6412
2011-01-18,645.3763
2011-01-19,665.419
2011-01-20,655.684
2011-01-21,657.9746
2011-01-24,643.6583
2011-01-25,642.513
2011-01-26,644.8036
2011-01-27,652.8207
2011-01-28,675.1541
2011-01-31,683.7438
2011-02-01,670.0002
2011-02-09,665.9917
2011-02-10,675.1541
2011-02-11,674.0088
2011-02-14,701.4959
2011-02-15,701.4959
2011-02-16,736.4276
2011-02-17,741.5814
2011-02-18,721.5387
2011-02-21,755.8977
2011-02-22,747.8806
2011-02-23,747.3079
2011-02-24,752.4618
2011-02-25,737.5729
2011-02-28,754.1797
2011-03-01,754.7524
2011-03-02,785.1028
2011-03-03,798.2737
2011-03-04,797.1284
2011-03-07,790.8293
2011-03-08,787.3934
2011-03-09,787.9661
2011-03-10,764.4874
2011-03-11,754.7524
2011-03-14,747.3079
2011-03-15,739.2908
2011-03-16,768.4960000000001
2011-03-17,744.4447
2011-03-18,751.3165
2011-03-21,746.7353
2011-03-22,765.0601
2011-03-23,761.0515
2011-03-24,761.0515
2011-03-25,761.0515
2011-03-28,790.2567
2011-03-29,773.6498
2011-03-30,785.6755
2011-03-31,785.6755
2011-04-01,778.8037
2011-04-06,755.8977
2011-04-07,759.9062
2011-04-08,776.5131
2011-04-11,743.872
2011-04-12,754.7524
2011-04-13,742.7267
2011-04-14,738.1455
2011-04-15,773.0772
2011-04-18,771.9319
2011-04-19,751.8891
2011-04-20,752.4618
2011-04-21,800.5643
2011-04-22,816.5985
2011-04-25,800.5643
2011-04-26,776.5131
2011-04-27,760.4789
2011-04-28,732.419
2011-04-29,758.1883
2011-05-03,730.7011
2011-05-04,731.2737
2011-05-05,722.1113
2011-05-06,694.6241
2011-05-09,698.6327
2011-05-10,695.1968
2011-05-11,710.0857
2011-05-12,686.0344
2011-05-13,666.5643
2011-05-16,630.4874
2011-05-17,637.3592
2011-05-18,660.8378
2011-05-19,652.8207
2011-05-20,660.2652
2011-05-23,624.1882
2011-05-24,623.6156
2011-05-25,617.3164
2011-05-26,588.1113
2011-05-27,597.8463
2011-05-30,601.2822
2011-05-31,621.8976
2011-06-01,635.6412
2011-06-02,637.9318
2011-06-03,658.5472
2011-06-07,667.137
2011-06-08,667.137
2011-06-09,651.1028
2011-06-10,631.06
2011-06-13,631.06
2011-06-14,649.3848
2011-06-15,632.778
2011-06-16,618.4617
2011-06-17,608.7267
2011-06-20,615.5985
2011-06-21,621.8976
2011-06-22,620.7523
2011-06-23,643.0857
2011-06-24,647.0942
2011-06-27,638.5045
2011-06-28,631.06
2011-06-29,627.0515
2011-06-30,633.9233
2011-07-01,627.6241
2011-07-04,641.3677
2011-07-05,670.0002
2011-07-06,679.7352
2011-07-07,683.7438
2011-07-08,678.5899
2011-07-11,687.1797
2011-07-12,694.0515
2011-07-13,703.7865
2011-07-14,699.778
2011-07-15,769.6413
2011-07-18,769.6413
2011-07-19,769.6413
2011-07-20,730.1284
2011-07-21,710.6583
2011-07-22,703.2139
2011-07-25,678.5899
2011-07-26,687.1797
2011-07-27,688.8976
2011-07-28,693.4788
2011-07-29,697.4874
2011-08-01,683.7438
2011-08-02,658.5472
2011-08-03,652.8207
2011-08-04,652.8207
2011-08-05,628.1968
2011-08-08,607.0087
2011-08-09,605.8634
2011-08-10,619.0344
2011-08-11,624.7609
2011-08-12,629.9147
2011-08-15,639.0771
2011-08-16,624.7609
2011-08-17,612.7352
2011-08-18,607.0087
2011-08-19,589.8292
2011-08-22,558.3335
2011-08-23,568.6412
2011-08-24,555.4703
2011-08-25,582.9574
2011-08-26,583.5301
2011-08-29,571.5044
2011-08-30,579.5215
2011-08-31,572.6497
2011-09-01,572.6497
2011-09-02,566.3506
2011-09-05,533.7096
2011-09-06,524.5472
2011-09-07,538.8634
2011-09-08,534.8549
2011-09-09,526.2651
2011-09-13,512.5215
2011-09-14,528.5557
2011-09-15,552.0344
2011-09-16,551.4617
2011-09-19,520.5386
2011-09-20,530.8463
2011-09-21,546.8805
2011-09-22,520.5386
2011-09-23,512.5215
2011-09-26,505.0771
2011-09-27,506.2224
