day,market_cap
2010-10-18,133.4231
2010-10-19,138.8175
2010-10-20,140.4773
2010-10-21,147.9464
2010-10-22,159.4693
2010-10-25,175.429
2010-10-26,175.0141
2010-10-27,179.6743
2010-10-28,173.6415
2010-10-29,182.579
2010-11-01,188.3245
2010-11-02,181.4937
2010-11-03,180.983
2010-11-04,183.7919
2010-11-05,189.8566
2010-11-08,196.1447
2010-11-09,195.0275
2010-11-10,191.5802
2010-11-11,199.2409
2010-11-12,187.2711
2010-11-15,189.7608
2010-11-16,188.6437
2010-11-17,175.5567
2010-11-18,184.4941
2010-11-19,202.8478
2010-11-22,202.8478
2010-11-23,223.1485
2010-11-24,231.8944
2010-11-25,229.1813
2010-11-26,220.18
2010-11-29,215.7751
2010-11-30,216.7327
2010-12-01,212.0087
2010-12-02,208.3698
2010-12-03,203.5819
2010-12-06,203.965
2010-12-07,220.2439
2010-12-08,216.4135
2010-12-09,210.668
2010-12-10,216.8923
2010-12-13,222.5421
2010-12-14,234.2565
2010-12-15,227.6172
2010-12-16,223.9784
2010-12-17,227.6811
2010-12-20,229.7878
2010-12-21,229.7878
2010-12-22,229.7878
2010-12-23,229.7878
2010-12-24,212.0725
2010-12-27,217.0519
2010-12-28,210.8596
2010-12-29,210.6361
2010-12-30,213.3812
2010-12-31,219.5416
2011-01-04,236.8419
2011-01-05,234.9268
2011-01-06,236.3951
2011-01-07,226.2447
2011-01-10,223.4039
2011-01-11,216.5093
2011-01-12,220.2119
2011-01-13,231.0326
2011-01-14,222.4144
2011-01-17,222.4144
2011-01-18,217.0519
2011-01-19,230.075
2011-01-20,226.3085
2011-01-21,224.1061
2011-01-24,207.4761
2011-01-25,208.9444
2011-01-26,217.0519
2011-01-27,210.0935
2011-01-28,205.8801
2011-01-31,200.5177
2011-02-01,201.571
2011-02-09,198.4748
2011-02-10,206.6143
2011-02-11,206.4547
2011-02-14,208.68900000000002
2011-02-15,207.8911
2011-02-16,203.6458
2011-02-17,205.2737
2011-02-18,197.7726
2011-02-21,197.8364
2011-02-22,201.5072
2011-02-23,201.986
2011-02-24,211.0192
2011-02-25,211.1149
2011-02-28,210.668
2011-03-01,206.1036
2011-03-02,206.4547
2011-03-03,199.1451
2011-03-04,199.4963
2011-03-07,198.8579
2011-03-08,199.3047
2011-03-09,201.0922
2011-03-10,208.4337
2011-03-11,207.3165
2011-03-14,205.2417
2011-03-15,200.7092
2011-03-16,209.3274
2011-03-17,205.2417
2011-03-18,205.2417
2011-03-21,205.2417
2011-03-22,205.2417
2011-03-23,205.6567
2011-03-24,210.668
2011-03-25,223.0528
2011-03-28,219.4459
2011-03-29,215.1368
2011-03-30,208.1464
2011-03-31,199.6558
2011-04-01,203.8692
2011-04-06,188.6437
2011-04-07,192.3782
2011-04-08,194.8679
2011-04-11,196.3522
2011-04-12,189.5534
2011-04-13,194.1976
2011-04-14,194.5807
2011-04-15,196.3043
2011-04-18,192.3303
2011-04-19,195.8734
2011-04-20,200.2783
2011-04-21,199.1771
2011-04-22,195.8255
2011-04-25,197.3098
2011-04-26,196.4479
2011-04-27,196.1607
2011-04-28,186.1539
2011-04-29,188.5958
2011-05-03,189.6012
2011-05-04,187.734
2011-05-05,184.3824
2011-05-06,189.2182
2011-05-09,194.3891
2011-05-10,193.4316
2011-05-11,193.671
2011-05-12,189.2182
2011-05-13,187.1594
2011-05-16,191.5164
2011-05-17,191.5164
2011-05-18,191.0376
2011-05-19,189.1224
2011-05-20,188.7873
2011-05-23,186.4891
2011-05-24,183.9515
2011-05-25,177.7272
2011-05-26,175.3811
2011-05-27,172.9872
2011-05-30,172.5563
2011-05-31,175.5727
2011-06-01,174.66299999999998
2011-06-02,173.2266
2011-06-03,178.6369
2011-06-07,179.1636
2011-06-08,178.58900000000003
2011-06-09,176.5781
2011-06-10,177.4399
2011-06-13,177.1527
2011-06-14,178.2539
2011-06-15,177.00900000000001
2011-06-16,175.3333
2011-06-17,172.7478
2011-06-20,170.4496
2011-06-21,173.7054
2011-06-22,172.269
2011-06-23,176.4345
2011-06-24,181.4618
2011-06-27,188.0691
2011-06-28,189.8406
2011-06-29,181.9406
2011-06-30,192.47400000000002
2011-07-01,191.5164
2011-07-04,197.1183
2011-07-05,204.4438
2011-07-06,204.4438
2011-07-07,202.0498
2011-07-08,202.0977
2011-07-11,208.7529
2011-07-12,204.1086
2011-07-13,203.4862
2011-07-14,205.4013
2011-07-15,207.2207
2011-07-18,206.5026
2011-07-19,201.571
2011-07-20,201.8524
2011-07-21,207.4848
2011-07-22,215.6687
2011-07-25,211.3842
2011-07-26,213.4061
2011-07-27,219.0385
2011-07-28,222.6009
2011-07-29,217.1129
2011-08-01,214.2244
2011-08-02,216.1501
2011-08-03,214.3689
2011-08-04,220.0013
2011-08-05,218.2201
2011-08-08,219.6162
2011-08-09,223.8525
2011-08-10,230.1108
2011-08-11,232.951
2011-08-12,233.4806
2011-08-15,231.555
2011-08-16,232.5178
2011-08-17,228.2333
2011-08-18,222.8897
2011-08-19,222.0713
2011-08-22,216.1501
2011-08-23,218.0275
2011-08-24,221.975
2011-08-25,224.0932
2011-08-26,221.2048
2011-08-29,219.2792
2011-08-30,216.2463
2011-08-31,211.1435
2011-09-01,209.1697
2011-09-02,210.9028
2011-09-05,210.3732
2011-09-06,207.5811
2011-09-07,209.4104
2011-09-08,206.7146
2011-09-09,199.7823
2011-09-13,193.0908
