,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002073.XSHE,300000961,软控股份有限公司,002073.XSHE,2011-12-31,年度分红,2012-03-23,10派0.2元(含税),74236.5,2012-04-21,10派0.2元(含税),74236.5,2012-05-09,10派0.2元(含税),74236.5,0.2,1484.73,2012-05-14,2012-05-15,2012-05-15,74236.5,313002,实施方案
002183.XSHE,300003828,深圳市怡亚通供应链股份有限公司,002183.XSHE,2011-12-31,年度分红,2012-04-11,10派0.8元(含税),83412.6241,2012-05-04,10派0.8元(含税),83412.6241,2012-05-08,10派0.8元(含税),83412.6241,0.8,6673.0099,2012-05-14,2012-05-15,2012-05-15,83412.6241,313002,实施方案
002466.XSHE,300014189,天齐锂业股份有限公司,002466.XSHE,2011-12-31,年度分红,2012-03-26,10派1元(含税),14700.0,2012-04-18,10派1元(含税),14700.0,2012-05-09,10派1元(含税),14700.0,1.0,1470.0,2012-05-14,2012-05-15,2012-05-15,14700.0,313002,实施方案
600170.XSHG,420600170,上海建工集团股份有限公司,600170.XSHG,2011-12-31,年度分红,2012-03-27,10送5转增5股派1元(含税),115636.1487,2012-04-17,10送5转增5股派1元(含税),115636.1487,2012-05-03,10送5转增5股派1元(含税),115636.1487,1.0,11563.6149,2012-05-09,2012-05-10,2012-05-15,115636.1487,313002,实施方案
600456.XSHG,420600456,宝鸡钛业股份有限公司,600456.XSHG,2011-12-31,年度分红,2012-02-23,10派0.5元(含税),43026.57,2012-03-21,10派0.5元(含税),43026.57,2012-05-03,10派0.5元(含税),43026.57,0.5,2151.3285,2012-05-08,2012-05-09,2012-05-15,43026.57,313002,实施方案
600522.XSHG,420600522,江苏中天科技股份有限公司,600522.XSHG,2011-12-31,年度分红,2012-02-23,10转增8股派2元(含税),39139.1235,2012-03-17,10转增8股派2元(含税),39139.1235,2012-05-04,10转增8股派2元(含税),39139.1235,2.0,7827.8247,2012-05-09,2012-05-10,2012-05-15,39139.1235,313002,实施方案
