,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000630.XSHE,430000630,铜陵有色金属集团股份有限公司,000630.XSHE,2010-12-31,年度分红,2011-04-29,10派1元(含税),142160.6707,2011-05-24,10派1元(含税),142160.6707,2011-06-17,10派1元(含税),142160.6707,1.0,14216.0671,2011-06-23,2011-06-24,2011-06-24,142160.6707,313002,实施方案
000970.XSHE,430000970,北京中科三环高技术股份有限公司,000970.XSHE,2010-12-31,年度分红,2011-04-02,10派0.7元(含税),50760.0,2011-04-27,10派0.7元(含税),50760.0,2011-06-17,10派0.7元(含税),50760.0,0.7,3553.2,2011-06-23,2011-06-24,2011-06-24,50760.0,313002,实施方案
600006.XSHG,420600006,东风汽车股份有限公司,600006.XSHG,2010-12-31,年度分红,2011-03-26,10派1.2元(含税),200000.0,2011-04-27,10派1.2元(含税),200000.0,2011-06-15,10派1.2元(含税),200000.0,1.2,24000.0,2011-06-20,2011-06-21,2011-06-24,200000.0,313002,实施方案
600118.XSHG,420600118,中国东方红卫星股份有限公司,600118.XSHG,2010-12-31,年度分红,2011-03-03,10派0.5元(含税),70507.598,2011-05-19,10派0.5元(含税),70507.598,2011-06-14,10派0.5元(含税),70507.598,0.5,3525.3799,2011-06-20,2011-06-21,2011-06-24,70507.598,313002,实施方案
600508.XSHG,420600508,上海大屯能源股份有限公司,600508.XSHG,2010-12-31,年度分红,2011-03-23,10派2.5元(含税),72271.8,2011-04-28,10派2.5元(含税),72271.8,2011-06-14,10派2.5元(含税),72271.8,2.5,18067.95,2011-06-20,2011-06-21,2011-06-24,72271.8,313002,实施方案
600717.XSHG,420600717,天津港股份有限公司,600717.XSHG,2010-12-31,年度分红,2011-03-24,10派1元(含税),167476.91199999998,2011-04-27,10派1元(含税),167476.91199999998,2011-06-13,10派1元(含税),167476.91199999998,1.0,16747.6912,2011-06-16,2011-06-17,2011-06-24,167476.91199999998,313002,实施方案
601666.XSHG,300001301,平顶山天安煤业股份有限公司,601666.XSHG,2010-12-31,年度分红,2011-04-19,10送3股派2元(含税),181628.0755,2011-05-11,10送3股派2元(含税),181628.0755,2011-06-14,10送3股派2元(含税),181628.0755,2.0,36325.6151,2011-06-17,2011-06-20,2011-06-24,181628.0755,313002,实施方案
