,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000629.XSHE,430000629,攀钢集团钒钛资源股份有限公司,000629.XSHE,2010-12-31,年度分红,2011-03-04,10派1.2元(含税),572649.7468,2011-03-25,10派1.2元(含税),572649.7468,2011-04-19,10派1.2元(含税),572649.7468,1.2,68717.9696,2011-04-22,2011-04-25,2011-04-25,572649.7468,313002,实施方案
600015.XSHG,420600015,华夏银行股份有限公司,600015.XSHG,2010-12-31,年度分红,2011-03-26,10派2元(含税),499052.8316,2011-04-16,10派2元(含税),499052.8316,2011-04-16,10派2元(含税),499052.8316,2.0,99810.5663,2011-04-20,2011-04-21,2011-04-25,499052.8316,313002,实施方案
