,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002415,10385,300012688,杭州海康威视数字技术股份有限公司,002415.XSHE,2010-12-31,年度分红,2011-03-19,10转增10股派6元(含税),50000.0,2011-04-12,10转增10股派6元(含税),50000.0,2011-04-13,10转增10股派6元(含税),50000.0,6.0,30000.0,2011-04-19,2011-04-20,2011-04-20,50000.0,313002,实施方案
300002,6422,300008268,北京神州泰岳软件股份有限公司,300002.XSHE,2010-12-31,年度分红,2011-03-17,10转增2股派3元(含税),31600.0,2011-04-09,10转增2股派3元(含税),31600.0,2011-04-14,10转增2股派3元(含税),31600.0,3.0,9480.0,2011-04-19,2011-04-20,2011-04-20,31600.0,313002,实施方案
600500,37320,420600500,中化国际(控股)股份有限公司,600500.XSHG,2010-12-31,年度分红,2011-02-28,10派1.5元(含税),143758.9571,2011-03-26,10派1.5元(含税),143758.9571,2011-04-08,10派1.5元(含税),143758.9571,1.5,21563.8436,2011-04-13,2011-04-14,2011-04-20,143758.9571,313002,实施方案
