,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002028,163123,430002028,思源电气股份有限公司,002028.XSHE,2014-12-31,年度分红,2015-03-21,10派1元(含税),62157.5035,2015-04-15,10派1元(含税),62157.5035,2015-04-17,10派1元(含税),62157.5035,1.0,0.95,6215.7504,2015-04-22,2015-04-23,2015-04-23,62157.5035,313002,实施方案
600109,25984,420600109,国金证券股份有限公司,600109.XSHG,2014-12-31,年度分红,2015-03-16,10派0.3元(含税),283685.93100000004,2015-04-10,10派0.3元(含税),283685.93100000004,2015-04-17,10派0.3元(含税),283685.93100000004,0.3,0.285,8510.5779,2015-04-22,2015-04-23,2015-04-23,283685.93100000004,313002,实施方案
600176,28264,420600176,中国巨石股份有限公司,600176.XSHG,2014-12-31,年度分红,2015-03-18,10派1.65元(含税),87262.95,2015-04-10,10派1.65元(含税),87262.95,2015-04-16,10派1.65元(含税),87262.95,1.65,1.5675,14398.3868,2015-04-22,2015-04-23,2015-04-23,87262.95,313002,实施方案
