,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600188.XSHG,420600188,兖州煤业股份有限公司,600188.XSHG,2010-12-31,年度分红,2011-03-28,10派5.9元(含税),491840.0,2011-05-23,10派5.9元(含税),491840.0,2011-06-16,10派5.9元(含税),491840.0,5.9,290185.6,2011-06-21,2011-06-22,2011-06-27,491840.0,313002,实施方案
600741.XSHG,420600741,华域汽车系统股份有限公司,600741.XSHG,2010-12-31,年度分红,2011-04-01,10派2.2元(含税),258320.0175,2011-05-31,10派2.2元(含税),258320.0175,2011-06-15,10派2.2元(含税),258320.0175,2.2,56830.4039,2011-06-20,2011-06-21,2011-06-27,258320.0175,313002,实施方案
600809.XSHG,420600809,山西杏花村汾酒厂股份有限公司,600809.XSHG,2010-12-31,年度分红,2011-04-12,10派5元(含税),43292.4133,2011-05-19,10派5元(含税),43292.4133,2011-06-16,10派5元(含税),43292.4133,5.0,21646.2067,2011-06-21,2011-06-22,2011-06-27,43292.4133,313002,实施方案
601179.XSHG,300010350,中国西电电气股份有限公司,601179.XSHG,2010-12-31,年度分红,2011-04-28,10派0.6元(含税),435700.0,2011-05-19,10派0.6元(含税),435700.0,2011-06-10,10派0.6元(含税),435700.0,0.6,26142.0,2011-06-15,2011-06-16,2011-06-27,435700.0,313002,实施方案
601688.XSHG,460000161,华泰证券股份有限公司,601688.XSHG,2010-12-31,年度分红,2011-04-16,10派1.5元(含税),560000.0,2011-05-11,10派1.5元(含税),560000.0,2011-06-15,10派1.5元(含税),560000.0,1.5,84000.0,2011-06-20,2011-06-21,2011-06-27,560000.0,313002,实施方案
601919.XSHG,300003201,中远海运控股股份有限公司,601919.XSHG,2010-12-31,年度分红,2011-03-30,10派0.9元(含税),1021627.4357,2011-05-18,10派0.9元(含税),1021627.4357,2011-06-14,10派0.9元(含税),1021627.4357,0.9,91946.4692,2011-06-20,2011-06-21,2011-06-27,1021627.4357,313002,实施方案
