,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002470,11785,300014252,金正大生态工程集团股份有限公司,002470.XSHE,2011-12-31,年度分红,2012-03-06,10派1.5元(含税),70000.0,2012-03-31,10派1.5元(含税),70000.0,2012-05-24,10派1.5元(含税),70000.0,1.5,10500.0,2012-05-29,2012-05-30,2012-05-30,70000.0,313002,实施方案
300027,6924,300008488,华谊兄弟传媒股份有限公司,300027.XSHE,2011-12-31,年度分红,2012-03-28,10派1.5元(含税),60480.0,2012-04-18,10派1.5元(含税),60480.0,2012-05-24,10派1.5元(含税),60480.0,1.5,9072.0,2012-05-29,2012-05-30,2012-05-30,60480.0,313002,实施方案
600642,130781,420600642,申能股份有限公司,600642.XSHG,2011-12-31,年度分红,2012-03-27,10派1元(含税),472877.406,2012-04-27,10派1元(含税),472877.406,2012-05-18,10派1元(含税),472877.406,1.0,47287.7406,2012-05-23,2012-05-24,2012-05-30,472877.406,313002,实施方案
600997,142140,420600997,开滦能源化工股份有限公司,600997.XSHG,2011-12-31,年度分红,2012-03-29,10派1元(含税),123464.0,2012-04-21,10派1元(含税),123464.0,2012-05-18,10派1元(含税),123464.0,1.0,12346.4,2012-05-23,2012-05-24,2012-05-30,123464.0,313002,实施方案
