,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000876.XSHE,430000876,新希望六和股份有限公司,000876.XSHE,2016-12-31,年度分红,2017-04-28,10派5元(含税),421601.5009,2017-06-23,10派5元(含税),421601.5009,2017-07-31,10派5元(含税),421601.5009,5.0,5.0,210800.7505,2017-08-07,2017-08-08,2017-08-08,421601.5009,313002,实施方案
601688.XSHG,460000161,华泰证券股份有限公司,601688.XSHG,2016-12-31,年度分红,2017-03-31,10派5元(含税),716276.88,2017-06-22,10派5元(含税),716276.88,2017-08-01,10派5元(含税),716276.88,5.0,5.0,358138.44,2017-08-07,2017-08-08,2017-08-08,716276.88,313002,实施方案
