,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000536,148316,430000536,华映科技(集团)股份有限公司,000536.XSHE,2016-12-31,年度分红,2017-03-21,10转增6股派1元(含税),2017-04-12,10转增6股派1元(含税),2017-05-20,10转增6股派1元(含税),172877.0502,1.0,1.0,17287.705,2017-05-26,2017-05-31,2017-05-31,172877.0502,313002,实施方案
000977,161681,430000977,浪潮电子信息产业股份有限公司,000977.XSHE,2016-12-31,年度分红,2017-04-25,10派0.3元(含税),2017-05-17,10派0.3元(含税),2017-05-23,10派0.3元(含税),99928.2714,0.3,0.3,2997.8481,2017-05-26,2017-05-31,2017-05-31,99928.2714,313002,实施方案
600008,22888,420600008,北京首创股份有限公司,600008.XSHG,2016-12-31,年度分红,2017-03-29,10派0.8元(含税),2017-04-20,10派0.8元(含税),2017-05-23,10派0.8元(含税),482061.4124,0.8,0.8,38564.913,2017-05-26,2017-05-31,2017-05-31,482061.4124,313002,实施方案
600276,31583,420600276,江苏恒瑞医药股份有限公司,600276.XSHG,2016-12-31,年度分红,2017-03-11,10送2股派1.35元(含税),2017-04-10,10送2股派1.35元(含税),2017-05-22,10送2股派1.35元(含税),234745.9674,1.35,1.35,31690.7056,2017-05-26,2017-05-31,2017-05-31,234745.9674,313002,实施方案
