,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000825.XSHE,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2011-12-31,年度分红,2012-04-27,10派0.5元(含税),569624.7796,2012-05-26,10派0.5元(含税),569624.7796,2012-06-19,10派0.5元(含税),569624.7796,0.5,28481.238999999998,2012-06-26,2012-06-27,2012-06-27,569624.7796,313002,实施方案
601808.XSHG,300003692,中海油田服务股份有限公司,601808.XSHG,2011-12-31,年度分红,2012-03-21,10派1.8元(含税),449532.0,2012-06-06,10派1.8元(含税),449532.0,2012-06-12,10派1.8元(含税),449532.0,1.8,80915.76,2012-06-15,2012-06-18,2012-06-27,449532.0,313002,实施方案
