,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
600516,37776,420600516,方大炭素新材料科技股份有限公司,600516.XSHG,2012-12-31,年度分红,2013-02-06,10转增2股派3元(含税),127907.7898,2013-03-01,10转增2股派3元(含税),127907.7898,2013-03-12,10转增2股派3元(含税),127907.7898,2.0,3.0,2.85,25581.557999999997,38372.3369,2013-03-18,2013-03-19,2013-03-25,2013-03-20,127907.7898,153489.3478,127907.7898,153489.3478,2013-03-20,313002,实施方案
