,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000061,44069,430000061,深圳市农产品股份有限公司,000061.XSHE,2017-12-31,年度分红,2018-04-27,10派0.5元(含税),2018-05-22,10派0.5元(含税),2018-06-19,10派0.5元(含税),169696.4131,0.5,0.5,8484.8207,2018-06-22,2018-06-25,2018-06-25,169696.4131,313002,实施方案
002129,2229,300002703,天津中环半导体股份有限公司,002129.XSHE,2017-12-31,年度分红,2018-04-18,10派0.2元(含税),2018-06-14,10派0.2元(含税),2018-06-16,10派0.2元(含税),264423.6466,0.2,0.2,5288.4729,2018-06-22,2018-06-25,2018-06-25,264423.6466,313002,实施方案
600068,24356,420600068,中国葛洲坝集团股份有限公司,600068.XSHG,2017-12-31,年度分红,2018-03-30,10派2.68元(含税),2018-04-27,10派2.68元(含税),2018-06-15,10派2.68元(含税),460477.7412,2.68,2.68,123408.0346,2018-06-22,2018-06-25,2018-06-25,460477.7412,313002,实施方案
600109,25990,420600109,国金证券股份有限公司,600109.XSHG,2017-12-31,年度分红,2018-03-29,10派0.5元(含税),2018-04-27,10派0.5元(含税),2018-06-19,10派0.5元(含税),302435.93100000004,0.5,0.5,15121.7966,2018-06-22,2018-06-25,2018-06-25,302435.93100000004,313002,实施方案
600210,29462,420600210,上海紫江企业集团股份有限公司,600210.XSHG,2017-12-31,年度分红,2018-03-22,10派1.5元(含税),2018-05-17,10派1.5元(含税),2018-06-19,10派1.5元(含税),151673.6158,1.5,1.5,22751.0424,2018-06-22,2018-06-25,2018-06-25,151673.6158,313002,实施方案
600998,12483,300015627,九州通医药集团股份有限公司,600998.XSHG,2017-12-31,年度分红,2018-04-26,10派1元(含税),2018-05-26,10派1元(含税),2018-06-15,10派1元(含税),187766.3613,1.0,1.0,18776.6361,2018-06-22,2018-06-25,2018-06-25,187766.3613,313002,实施方案
603260,22202,300031901,合盛硅业股份有限公司,603260.XSHG,2017-12-31,年度分红,2018-04-20,10派4.41元(含税),2018-05-11,10派4.41元(含税),2018-06-19,10派4.41元(含税),67000.0,4.41,4.41,29547.0,2018-06-22,2018-06-25,2018-06-25,67000.0,313002,实施方案
