,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600664.XSHG,420600664,哈药集团股份有限公司,600664.XSHG,2013-12-31,年度分红,2014-04-30,10派0.66元(含税),191748.3289,2014-06-28,10派0.66元(含税),191748.3289,2014-08-19,10派0.66元(含税),191748.3289,0.66,0.627,12655.3897,2014-08-25,2014-08-26,2014-08-26,191748.3289,313002,实施方案
601918.XSHG,300003914,中煤新集能源股份有限公司,601918.XSHG,2013-12-31,年度分红,2014-03-25,10派0.05元(含税),259054.18,2014-06-28,10派0.05元(含税),259054.18,2014-08-18,10派0.05元(含税),259054.18,0.05,0.0475,1295.2709,2014-08-25,2014-08-26,2014-08-26,259054.18,313002,实施方案
