,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002008.XSHE,430002008,大族激光科技产业集团股份有限公司,002008.XSHE,2011-12-31,年度分红,2012-04-18,10派2元(含税),104439.66,2012-05-09,10派2元(含税),104439.66,2012-06-05,10派2元(含税),104439.66,2.0,20887.932,2012-06-12,2012-06-13,2012-06-13,104439.66,313002,实施方案
002415.XSHE,300012688,杭州海康威视数字技术股份有限公司,002415.XSHE,2011-12-31,年度分红,2012-04-24,10转增10股派4元(含税),100000.0,2012-05-19,10转增10股派4元(含税),100000.0,2012-06-06,10转增10股派4元(含税),100000.0,4.0,40000.0,2012-06-12,2012-06-13,2012-06-13,100000.0,313002,实施方案
300104.XSHE,300013169,乐视网信息技术(北京)股份有限公司,300104.XSHE,2011-12-31,年度分红,2012-03-15,10转增9股派0.73元(含税),22000.0,2012-04-14,10转增9股派0.73元(含税),22000.0,2012-06-07,10转增9股派0.73元(含税),22000.0,0.73,1606.0,2012-06-12,2012-06-13,2012-06-13,22000.0,313002,实施方案
600036.XSHG,420600036,招商银行股份有限公司,600036.XSHG,2011-12-31,年度分红,2012-03-29,10派4.2元(含税),2157660.8885,2012-05-31,10派4.2元(含税),2157660.8885,2012-06-01,10派4.2元(含税),2157660.8885,4.2,906217.5732,2012-06-06,2012-06-07,2012-06-13,2157660.8885,313002,实施方案
600535.XSHG,420600535,天士力医药集团股份有限公司,600535.XSHG,2011-12-31,年度分红,2012-03-27,10派7元(含税),51642.1327,2012-04-24,10派7元(含税),51642.1327,2012-06-01,10派7元(含税),51642.1327,7.0,36149.4929,2012-06-06,2012-06-07,2012-06-13,51642.1327,313002,实施方案
600663.XSHG,420600663,上海陆家嘴金融贸易区开发股份有限公司,600663.XSHG,2011-12-31,年度分红,2012-03-14,10派1.5元(含税),186768.4,2012-04-17,10派1.5元(含税),186768.4,2012-05-16,10派1.5元(含税),186768.4,1.5,28015.26,2012-05-21,2012-05-22,2012-06-13,186768.4,313002,实施方案
