,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600585,39728,420600585,安徽海螺水泥股份有限公司,600585.XSHG,2017-12-31,年度分红,2018-03-23,10派12元(含税),529930.2579,2018-05-31,10派12元(含税),529930.2579,2018-06-12,10派12元(含税),529930.2579,12.0,12.0,635916.3095,2018-06-19,2018-06-20,2018-06-20,529930.2579,313002,实施方案
600633,43710,420600633,浙报数字文化集团股份有限公司,600633.XSHG,2017-12-31,年度分红,2018-04-27,10派1.8元(含税),130192.3953,2018-05-18,10派1.8元(含税),130192.3953,2018-06-13,10派1.8元(含税),130192.3953,1.8,1.8,23434.6312,2018-06-19,2018-06-20,2018-06-20,130192.3953,313002,实施方案
601016,21595,300029306,中节能风力发电股份有限公司,601016.XSHG,2017-12-31,年度分红,2018-03-30,10派0.44元(含税),415556.0,2018-04-26,10派0.44元(含税),415556.0,2018-06-13,10派0.44元(含税),415556.0,0.44,0.44,18284.464,2018-06-19,2018-06-20,2018-06-20,415556.0,313002,实施方案
