,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002050.XSHE,430002050,浙江三花智能控制股份有限公司,002050.XSHE,2011-12-31,年度分红,2012-03-06,10转增10股派5元(含税),29736.8666,2012-03-27,10转增10股派5元(含税),29736.8666,2012-03-29,10转增10股派5元(含税),29736.8666,10.0,5.0,29736.8666,14868.4333,2012-04-06,2012-04-09,2012-04-09,2012-04-09,29736.8666,59473.7332,28848.18,57696.36,2012-04-09,313002,实施方案
