,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002603.XSHE,300021072,石家庄以岭药业股份有限公司,002603.XSHE,2011-12-31,年度分红,2012-03-30,10转增3股派1元(含税),42500.0,2012-04-20,10转增3股派1元(含税),42500.0,2012-06-04,10转增3股派1元(含税),42500.0,1.0,4250.0,2012-06-08,2012-06-11,2012-06-11,42500.0,313002,实施方案
300002.XSHE,300008268,北京神州泰岳软件股份有限公司,300002.XSHE,2011-12-31,年度分红,2012-04-26,10派3元(含税),37920.0,2012-05-19,10派3元(含税),37920.0,2012-06-05,10派3元(含税),37920.0,3.0,11376.0,2012-06-08,2012-06-11,2012-06-11,37920.0,313002,实施方案
600332.XSHG,420600332,广州白云山医药集团股份有限公司,600332.XSHG,2011-12-31,年度分红,2012-02-17,10派1元(含税),81090.0,2012-04-13,10派1元(含税),81090.0,2012-05-14,10派1元(含税),81090.0,1.0,8109.0,2012-05-17,2012-05-18,2012-06-11,81090.0,313002,实施方案
600352.XSHG,420600352,浙江龙盛集团股份有限公司,600352.XSHG,2011-12-31,年度分红,2012-04-28,10派1元(含税),146841.593,2012-05-19,10派1元(含税),146841.593,2012-05-30,10派1元(含税),146841.593,1.0,14684.1593,2012-06-04,2012-06-05,2012-06-11,146841.593,313002,实施方案
600583.XSHG,420600583,海洋石油工程股份有限公司,600583.XSHG,2011-12-31,年度分红,2012-03-30,10派0.35元(含税),388944.0,2012-05-12,10派0.35元(含税),388944.0,2012-05-30,10派0.35元(含税),388944.0,0.35,13613.04,2012-06-04,2012-06-05,2012-06-11,388944.0,313002,实施方案
601788.XSHG,460000085,光大证券股份有限公司,601788.XSHG,2011-12-31,年度分红,2012-03-22,10派2.62元(含税),341800.0,2012-04-13,10派2.62元(含税),341800.0,2012-05-30,10派2.62元(含税),341800.0,2.62,89551.6,2012-06-04,2012-06-05,2012-06-11,341800.0,313002,实施方案
