,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002399.XSHE,300012288,深圳市海普瑞药业集团股份有限公司,002399.XSHE,2012-12-31,年度分红,2013-04-12,10派6元(含税),80020.0,2013-05-23,10派6元(含税),80020.0,2013-05-29,10派6元(含税),80020.0,6.0,5.7,48012.0,2013-06-04,2013-06-05,2013-06-05,80020.0,313002,实施方案
300104.XSHE,300013169,乐视网信息技术(北京)股份有限公司,300104.XSHE,2012-12-31,年度分红,2013-03-08,10转增9股派0.5元(含税),41800.0,2013-04-11,10转增9股派0.5元(含税),41800.0,2013-05-30,10转增9股派0.5元(含税),41800.0,0.5,0.475,2090.0,2013-06-04,2013-06-05,2013-06-05,41800.0,313002,实施方案
601898.XSHG,300004221,中国中煤能源股份有限公司,601898.XSHG,2012-12-31,年度分红,2013-03-16,10派2.1元(含税),1325866.34,2013-05-14,10派2.1元(含税),1325866.34,2013-05-21,10派2.1元(含税),1325866.34,2.1,1.995,278431.9314,2013-05-24,2013-05-27,2013-06-05,1325866.34,313002,实施方案
