,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600597.XSHG,420600597,光明乳业股份有限公司,600597.XSHG,2016-12-31,年度分红,2017-03-28,10派1.5元(含税),123063.6739,2017-04-26,10派1.5元(含税),123063.6739,2017-05-12,10派1.5元(含税),123063.6739,1.5,1.5,18459.5511,2017-05-18,2017-05-19,2017-05-19,123063.6739,313002,实施方案
601555.XSHG,460000325,东吴证券股份有限公司,601555.XSHG,2016-12-31,年度分红,2017-04-08,10派1.5元(含税),300000.0,2017-04-29,10派1.5元(含税),300000.0,2017-05-13,10派1.5元(含税),300000.0,1.5,1.5,45000.0,2017-05-18,2017-05-19,2017-05-19,300000.0,313002,实施方案
