,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000729.XSHE,430000729,北京燕京啤酒股份有限公司,000729.XSHE,2011-12-31,年度分红,2012-04-13,10转增10股派2.1元(含税),126129.2942,2012-05-04,10转增10股派2.1元(含税),126129.2942,2012-05-31,10转增10股派2.1元(含税),126129.2942,2.1,26487.1518,2012-06-06,2012-06-07,2012-06-07,126129.2942,313002,实施方案
002001.XSHE,430002001,浙江新和成股份有限公司,002001.XSHE,2011-12-31,年度分红,2012-03-27,10派6元(含税),72594.6,2012-04-24,10派6元(含税),72594.6,2012-05-31,10派6元(含税),72594.6,6.0,43556.76,2012-06-06,2012-06-07,2012-06-07,72594.6,313002,实施方案
002375.XSHE,300011247,浙江亚厦装饰股份有限公司,002375.XSHE,2011-12-31,年度分红,2012-03-20,10转增5股派1.3元(含税),42200.0,2012-04-11,10转增5股派1.3元(含税),42200.0,2012-05-31,10转增5股派1.3元(含税),42200.0,1.3,5486.0,2012-06-06,2012-06-07,2012-06-07,42200.0,313002,实施方案
002602.XSHE,300021007,浙江世纪华通集团股份有限公司,002602.XSHE,2011-12-31,年度分红,2012-04-24,10转增5股派3元(含税),17500.0,2012-05-15,10转增5股派3元(含税),17500.0,2012-05-31,10转增5股派3元(含税),17500.0,3.0,5250.0,2012-06-06,2012-06-07,2012-06-07,17500.0,313002,实施方案
300168.XSHE,300015690,万达信息股份有限公司,300168.XSHE,2011-12-31,年度分红,2012-03-17,10派1元(含税),12000.0,2012-04-19,10派1元(含税),12000.0,2012-06-01,10派1元(含税),12000.0,1.0,1200.0,2012-06-06,2012-06-07,2012-06-07,12000.0,313002,实施方案
600008.XSHG,420600008,北京首创股份有限公司,600008.XSHG,2011-12-31,年度分红,2012-04-20,10派1.3元(含税),220000.0,2012-05-15,10派1.3元(含税),220000.0,2012-05-25,10派1.3元(含税),220000.0,1.3,28600.0,2012-05-31,2012-06-01,2012-06-07,220000.0,313002,实施方案
600028.XSHG,420600028,中国石油化工股份有限公司,600028.XSHG,2011-12-31,年度分红,2012-03-26,10派2元(含税),8682027.6984,2012-05-14,10派2元(含税),8682027.6984,2012-05-22,10派2元(含税),8682027.6984,2.0,1736405.5397,2012-05-25,2012-05-28,2012-06-07,8682027.6984,313002,实施方案
600123.XSHG,420600123,山西兰花科技创业股份有限公司,600123.XSHG,2011-12-31,年度分红,2012-04-19,10送5转增5股派6元(含税),57120.0,2012-05-18,10送5转增5股派6元(含税),57120.0,2012-05-28,10送5转增5股派6元(含税),57120.0,6.0,34272.0,2012-05-31,2012-06-01,2012-06-07,57120.0,313002,实施方案
600183.XSHG,420600183,广东生益科技股份有限公司,600183.XSHG,2011-12-31,年度分红,2012-03-29,10转增3股派3.2元(含税),109462.9454,2012-04-19,10转增3股派3.2元(含税),109462.9454,2012-05-28,10转增3股派3.2元(含税),109462.9454,3.2,35028.1425,2012-05-31,2012-06-01,2012-06-07,109462.9454,313002,实施方案
