,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
300144.XSHE,300015467,宋城演艺发展股份有限公司,300144.XSHE,2016-12-31,年度分红,2017-02-28,10派1元(含税),145261.3577,2017-03-24,10派1元(含税),145261.3577,2017-03-30,10派1元(含税),145261.3577,1.0,1.0,14526.1358,2017-04-07,2017-04-10,2017-04-10,145261.3577,313002,实施方案
601099.XSHG,300004122,太平洋证券股份有限公司,601099.XSHG,2016-12-31,年度分红,2017-03-01,10派0.3元(含税),681631.637,2017-03-22,10派0.3元(含税),681631.637,2017-03-31,10派0.3元(含税),681631.637,0.3,0.3,20448.9491,2017-04-07,2017-04-10,2017-04-10,681631.637,313002,实施方案
