,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000027,143631,430000027,深圳能源集团股份有限公司,000027.XSHE,2011-12-31,年度分红,2012-04-16,10派1元(含税),264299.4398,2012-05-24,10派1元(含税),264299.4398,2012-06-07,10派1元(含税),264299.4398,1.0,26429.944,2012-06-13,2012-06-14,2012-06-14,264299.4398,313002,实施方案
000528,147972,430000528,广西柳工机械股份有限公司,000528.XSHE,2011-12-31,年度分红,2012-03-27,10派3元(含税),112524.2136,2012-05-19,10派3元(含税),112524.2136,2012-06-07,10派3元(含税),112524.2136,3.0,33757.2641,2012-06-13,2012-06-14,2012-06-14,112524.2136,313002,实施方案
600239,30465,420600239,云南城投置业股份有限公司,600239.XSHG,2011-12-31,年度分红,2012-03-28,10派0.5元(含税),82342.9184,2012-04-18,10派0.5元(含税),82342.9184,2012-06-04,10派0.5元(含税),82342.9184,0.5,4117.1459,2012-06-07,2012-06-08,2012-06-14,82342.9184,313002,实施方案
600383,34794,420600383,金地(集团)股份有限公司,600383.XSHG,2011-12-31,年度分红,2012-04-25,10派0.68元(含税),447150.8572,2012-05-23,10派0.68元(含税),447150.8572,2012-06-04,10派0.68元(含税),447150.8572,0.68,30406.2583,2012-06-07,2012-06-08,2012-06-14,447150.8572,313002,实施方案
601898,4530,300004221,中国中煤能源股份有限公司,601898.XSHG,2011-12-31,年度分红,2012-03-28,10派2.15元(含税),1325866.34,2012-05-26,10派2.15元(含税),1325866.34,2012-06-01,10派2.15元(含税),1325866.34,2.15,285061.2631,2012-06-07,2012-06-08,2012-06-14,1325866.34,313002,实施方案
