,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000039,144175,430000039,中国国际海运集装箱(集团)股份有限公司,000039.XSHE,2015-12-31,年度分红,2016-03-29,10派2.2元(含税),2016-06-01,10派2.2元(含税),2016-07-13,10派2.2元(含税),297836.3886,2.2,2.2,65524.0055,2016-07-19,2016-07-20,2016-07-20,297836.3886,313002,实施方案
600038,23569,420600038,中航直升机股份有限公司,600038.XSHG,2015-12-31,年度分红,2016-03-30,10派2.5元(含税),2016-06-21,10派2.5元(含税),2016-07-13,10派2.5元(含税),58947.6716,2.5,2.5,14736.9179,2016-07-19,2016-07-20,2016-07-20,58947.6716,313002,实施方案
600062,24124,420600062,华润双鹤药业股份有限公司,600062.XSHG,2015-12-31,年度分红,2016-03-11,10派1.85元(含税),2016-05-28,10派1.85元(含税),2016-07-13,10派1.85元(含税),72447.0631,1.85,1.85,13402.7067,2016-07-19,2016-07-20,2016-07-20,72447.0631,313002,实施方案
600498,37261,420600498,烽火通信科技股份有限公司,600498.XSHG,2015-12-31,年度分红,2016-04-09,10派3.4元(含税),2016-06-01,10派3.4元(含税),2016-07-12,10派3.4元(含税),104669.3474,3.4,3.4,35587.5781,2016-07-19,2016-07-20,2016-07-20,104669.3474,313002,实施方案
600685,132561,420600685,中船海洋与防务装备股份有限公司,600685.XSHG,2015-12-31,年度分红,2016-03-25,10派0.3元(含税),2016-05-28,10派0.3元(含税),2016-07-13,10派0.3元(含税),141350.6378,0.3,0.3,4240.5191,2016-07-19,2016-07-20,2016-07-20,141350.6378,313002,实施方案
601901,16145,300021222,方正证券股份有限公司,601901.XSHG,2015-12-31,年度分红,2016-04-29,10派0.9元(含税),2016-05-21,10派0.9元(含税),2016-07-14,10派0.9元(含税),823210.1395,0.9,0.9,74088.9126,2016-07-19,2016-07-20,2016-07-20,823210.1395,313002,实施方案
