,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000002.XSHE,430000002,万科企业股份有限公司,000002.XSHE,2011-12-31,年度分红,2012-03-13,10派1.3元(含税),1099521.0218,2012-05-12,10派1.3元(含税),1099521.0218,2012-06-27,10派1.3元(含税),1099521.0218,1.3,142937.7328,2012-07-04,2012-07-05,2012-07-05,1099521.0218,313002,实施方案
000776.XSHE,430000776,广发证券股份有限公司,000776.XSHE,2011-12-31,年度分红,2012-04-17,10转增10股派5元(含税),295964.5732,2012-05-08,10转增10股派5元(含税),295964.5732,2012-06-29,10转增10股派5元(含税),295964.5732,5.0,147982.2866,2012-07-04,2012-07-05,2012-07-05,295964.5732,313002,实施方案
600011.XSHG,420600011,华能国际电力股份有限公司,600011.XSHG,2011-12-31,年度分红,2012-03-21,10派0.5元(含税),1405538.344,2012-06-13,10派0.5元(含税),1405538.344,2012-06-20,10派0.5元(含税),1405538.344,0.5,70276.9172,2012-06-27,2012-06-28,2012-07-05,1405538.344,313002,实施方案
600546.XSHG,420600546,山煤国际能源集团股份有限公司,600546.XSHG,2011-12-31,年度分红,2012-04-20,10派3元(含税),99122.80699999999,2012-05-12,10派3元(含税),99122.80699999999,2012-06-21,10派3元(含税),99122.80699999999,3.0,29736.8421,2012-06-28,2012-06-29,2012-07-05,99122.80699999999,313002,实施方案
600900.XSHG,420600900,中国长江电力股份有限公司,600900.XSHG,2011-12-31,年度分红,2012-04-27,10派2.5462元(含税),1650000.0,2012-05-28,10派2.5462元(含税),1650000.0,2012-06-26,10派2.5462元(含税),1650000.0,2.5462,420123.0,2012-06-29,2012-07-02,2012-07-05,1650000.0,313002,实施方案
601106.XSHG,300010530,中国第一重型机械股份公司,601106.XSHG,2011-12-31,年度分红,2012-04-26,10派0.063元(含税),653800.0,2012-05-26,10派0.063元(含税),653800.0,2012-06-19,10派0.063元(含税),653800.0,0.063,4118.94,2012-06-25,2012-06-26,2012-07-05,653800.0,313002,实施方案
