,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000031.XSHE,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2013-12-31,年度分红,2014-04-12,10派0.3元(含税),181373.1596,2014-05-10,10派0.3元(含税),181373.1596,2014-06-26,10派0.3元(含税),181373.1596,0.3,0.285,5441.1948,2014-07-02,2014-07-03,2014-07-03,181373.1596,313002,实施方案
601233.XSHG,300019547,桐昆集团股份有限公司,601233.XSHG,2013-12-31,年度分红,2014-04-18,10派0.23元(含税),96360.0,2014-05-09,10派0.23元(含税),96360.0,2014-06-27,10派0.23元(含税),96360.0,0.23,0.2185,2216.28,2014-07-02,2014-07-03,2014-07-03,96360.0,313002,实施方案
601288.XSHG,450000020,中国农业银行股份有限公司,601288.XSHG,2013-12-31,年度分红,2014-03-26,10派1.77元(含税),32479411.7,2014-06-24,10派1.77元(含税),32479411.7,2014-06-26,10派1.77元(含税),32479411.7,1.77,1.6815,5748855.8709,2014-07-02,2014-07-03,2014-07-03,32479411.7,313002,实施方案
