,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000793,156570,430000793,华闻传媒投资集团股份有限公司,000793.XSHE,2010-12-31,年度分红,2011-03-05,10派0.2元(含税),136013.2576,2011-04-29,10派0.2元(含税),136013.2576,2011-06-13,10派0.2元(含税),136013.2576,0.2,2720.2652,2011-06-20,2011-06-21,2011-06-21,136013.2576,313002,实施方案
000898,159366,430000898,鞍钢股份有限公司,000898.XSHE,2010-12-31,年度分红,2011-03-30,10派1.5元(含税),723480.7847,2011-05-31,10派1.5元(含税),723480.7847,2011-06-15,10派1.5元(含税),723480.7847,1.5,108522.1177,2011-06-20,2011-06-21,2011-06-21,723480.7847,313002,实施方案
000960,161133,430000960,云南锡业股份有限公司,000960.XSHE,2010-12-31,年度分红,2011-04-20,10转增1股派1.2元(含税),82410.9447,2011-05-11,10转增1股派1.2元(含税),82410.9447,2011-06-15,10转增1股派1.2元(含税),82410.9447,1.2,9889.3134,2011-06-20,2011-06-21,2011-06-21,82410.9447,313002,实施方案
601009,2700,300003284,南京银行股份有限公司,601009.XSHG,2010-12-31,年度分红,2011-04-29,10派2元(含税),296893.3194,2011-05-27,10派2元(含税),296893.3194,2011-06-09,10派2元(含税),296893.3194,2.0,59378.6639,2011-06-14,2011-06-15,2011-06-21,296893.3194,313002,实施方案
