,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000596.XSHE,430000596,安徽古井贡酒股份有限公司,000596.XSHE,2014-12-31,年度分红,2015-04-29,10派2元(含税),50360.0,2015-05-27,10派2元(含税),50360.0,2015-07-07,10派2元(含税),50360.0,2.0,1.9,10072.0,2015-07-10,2015-07-13,2015-07-13,50360.0,313002,实施方案
000869.XSHE,430000869,烟台张裕葡萄酿酒股份有限公司,000869.XSHE,2014-12-31,年度分红,2015-04-28,10派4.4元(含税),68546.4,2015-05-23,10派4.4元(含税),68546.4,2015-07-04,10派4.4元(含税),68546.4,4.4,4.18,30160.416,2015-07-10,2015-07-13,2015-07-13,68546.4,313002,实施方案
600011.XSHG,420600011,华能国际电力股份有限公司,600011.XSHG,2014-12-31,年度分红,2015-03-25,10派3.8元(含税),1442038.344,2015-06-26,10派3.8元(含税),1442038.344,2015-07-04,10派3.8元(含税),1442038.344,3.8,3.61,547974.5707,2015-07-10,2015-07-13,2015-07-13,1442038.344,313002,实施方案
