,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600395,35134,420600395,贵州盘江精煤股份有限公司,600395.XSHG,2012-12-31,年度分红,2013-04-20,10派4.5元(含税),165505.1861,2013-05-21,10派4.5元(含税),165505.1861,2013-07-05,10派4.5元(含税),165505.1861,4.5,4.275,74477.3337,2013-07-10,2013-07-11,2013-07-17,165505.1861,313002,实施方案
600748,135176,420600748,上海实业发展股份有限公司,600748.XSHG,2012-12-31,年度分红,2013-03-26,10派0.6元(含税),108337.0873,2013-05-31,10派0.6元(含税),108337.0873,2013-07-05,10派0.6元(含税),108337.0873,0.6,0.57,6500.2252,2013-07-11,2013-07-12,2013-07-17,108337.0873,313002,实施方案
601117,7968,300009949,中国化学工程股份有限公司,601117.XSHG,2012-12-31,年度分红,2013-04-26,10派0.65元(含税),493300.0,2013-05-28,10派0.65元(含税),493300.0,2013-07-04,10派0.65元(含税),493300.0,0.65,0.6175,32064.5,2013-07-09,2013-07-10,2013-07-17,493300.0,313002,实施方案
603000,18079,300022477,人民网股份有限公司,603000.XSHG,2012-12-31,年度分红,2013-04-18,10派5.5元(含税),27642.2764,2013-06-27,10派5.5元(含税),27642.2764,2013-07-06,10派5.5元(含税),27642.2764,5.5,5.225,15203.252,2013-07-11,2013-07-12,2013-07-17,27642.2764,313002,实施方案
