,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000021.XSHE,430000021,深圳长城开发科技股份有限公司,000021.XSHE,2010-12-31,年度分红,2011-03-31,10派1.5元(含税),131927.7781,2011-04-22,10派1.5元(含税),131927.7781,2011-06-10,10派1.5元(含税),131927.7781,1.5,19789.1667,2011-06-17,2011-06-20,2011-06-20,131927.7781,313002,实施方案
600037.XSHG,420600037,北京歌华有线电视网络股份有限公司,600037.XSHG,2010-12-31,年度分红,2011-04-16,10派1元(含税),106036.0898,2011-05-07,10派1元(含税),106036.0898,2011-06-08,10派1元(含税),106036.0898,1.0,10603.608999999999,2011-06-13,2011-06-14,2011-06-20,106036.0898,313002,实施方案
600517.XSHG,420600517,上海置信电气股份有限公司,600517.XSHG,2010-12-31,年度分红,2011-03-30,10派4元(含税),61870.5,2011-04-21,10派4元(含税),61870.5,2011-06-08,10派4元(含税),61870.5,4.0,24748.2,2011-06-13,2011-06-14,2011-06-20,61870.5,313002,实施方案
600795.XSHG,420600795,国电电力发展股份有限公司,600795.XSHG,2010-12-31,年度分红,2011-03-31,10派1元(含税),1539457.0590000001,2011-04-21,10派1元(含税),1539457.0590000001,2011-06-07,10派1元(含税),1539457.0590000001,1.0,153945.7059,2011-06-10,2011-06-13,2011-06-20,1539457.0590000001,313002,实施方案
601107.XSHG,300007387,四川成渝高速公路股份有限公司,601107.XSHG,2010-12-31,年度分红,2011-03-23,10派0.87元(含税),305806.0,2011-05-26,10派0.87元(含税),305806.0,2011-06-03,10派0.87元(含税),305806.0,0.87,26605.12200000001,2011-06-10,2011-06-13,2011-06-20,305806.0,313002,实施方案
