,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
603885,19812,300023633,上海吉祥航空股份有限公司,603885.XSHG,2015-09-30,季度分红,2015-10-31,10转增10股派6元(含税),56800.0,2015-11-17,10转增10股派6元(含税),56800.0,2015-12-22,10转增10股派6元(含税),56800.0,10.0,6.0,56800.0,34080.0,2015-12-25,2015-12-28,2015-12-28,2015-12-29,56800.0,113600.0,6800.0,13600.0,2015-12-28,313002,实施方案
