,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
600578,39492,420600578,北京京能电力股份有限公司,600578.XSHG,2013-06-30,中期分红,2013-08-23,10转增10股派1元(含税),230866.0477,2013-09-11,10转增10股派1元(含税),230866.0477,2013-10-17,10转增10股派1元(含税),230866.0477,10.0,1.0,0.95,230866.0477,23086.6048,2013-10-22,2013-10-23,2013-10-28,2013-10-24,230866.0477,461732.0954,76738.6837,153477.3674,2013-10-24,313002,实施方案
