,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002122.XSHE,300002421,天马轴承集团股份有限公司,002122.XSHE,2013-12-31,年度分红,2014-04-22,10派0.1元(含税),118800.0,2014-05-16,10派0.1元(含税),118800.0,2014-07-05,10派0.1元(含税),118800.0,0.1,0.095,1188.0,2014-07-11,2014-07-14,2014-07-14,118800.0,313002,实施方案
002608.XSHE,300021237,江苏国信股份有限公司,002608.XSHE,2013-12-31,年度分红,2014-04-11,10转增7股派1元(含税),22050.0,2014-05-17,10转增7股派1元(含税),22050.0,2014-07-04,10转增7股派1元(含税),22050.0,1.0,0.95,2205.0,2014-07-11,2014-07-14,2014-07-14,22050.0,313002,实施方案
600606.XSHG,420600606,绿地控股集团股份有限公司,600606.XSHG,2013-12-31,年度分红,2014-03-22,10派0.41元(含税),51832.0089,2014-05-21,10派0.41元(含税),51832.0089,2014-07-08,10派0.41元(含税),51832.0089,0.41,0.3895,2125.1124,2014-07-11,2014-07-14,2014-07-14,51832.0089,313002,实施方案
601088.XSHG,300003701,中国神华能源股份有限公司,601088.XSHG,2013-12-31,年度分红,2014-03-29,10派9.1元(含税),1988962.0455,2014-06-28,10派9.1元(含税),1988962.0455,2014-07-04,10派9.1元(含税),1988962.0455,9.1,8.645,1809955.4614,2014-07-11,2014-07-14,2014-07-14,1988962.0455,313002,实施方案
