,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002131.XSHE,300002724,利欧集团股份有限公司,002131.XSHE,2013-12-31,年度分红,2014-03-04,10派0.5元(含税),37273.5991,2014-03-26,10派0.5元(含税),37273.5991,2014-04-10,10派0.5元(含税),37273.5991,0.5,0.475,1863.68,2014-04-16,2014-04-17,2014-04-17,37273.5991,313002,实施方案
300002.XSHE,300008268,北京神州泰岳软件股份有限公司,300002.XSHE,2013-12-31,年度分红,2014-03-18,10转增10股派2.5元(含税),61521.6384,2014-04-10,10转增10股派2.5元(含税),61521.6384,2014-04-11,10转增10股派2.5元(含税),61521.6384,2.5,2.375,15380.4096,2014-04-16,2014-04-17,2014-04-17,61521.6384,313002,实施方案
