,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000630,151802,430000630,铜陵有色金属集团股份有限公司,000630.XSHE,2013-12-31,年度分红,2014-04-30,10派1元(含税),142160.6707,2014-05-21,10派1元(含税),142160.6707,2014-05-22,10派1元(含税),142160.6707,1.0,0.95,14216.0671,2014-05-28,2014-05-29,2014-05-29,142160.6707,313002,实施方案
002073,622,300000961,软控股份有限公司,002073.XSHE,2013-12-31,年度分红,2014-03-21,10派0.1元(含税),74236.5,2014-04-12,10派0.1元(含税),74236.5,2014-05-23,10派0.1元(含税),74236.5,0.1,0.095,742.365,2014-05-28,2014-05-29,2014-05-29,74236.5,313002,实施方案
600066,24266,420600066,郑州宇通客车股份有限公司,600066.XSHG,2013-12-31,年度分红,2014-03-25,10派5元(含税),127370.9862,2014-04-29,10派5元(含税),127370.9862,2014-05-20,10派5元(含税),127370.9862,5.0,4.75,63685.4931,2014-05-23,2014-05-26,2014-05-29,127370.9862,313002,实施方案
600487,36985,420600487,江苏亨通光电股份有限公司,600487.XSHG,2013-12-31,年度分红,2014-04-19,10转增5股派1.7元(含税),27583.757,2014-05-10,10转增5股派1.7元(含税),27583.757,2014-05-20,10转增5股派1.7元(含税),27583.757,1.7,1.615,4689.2387,2014-05-23,2014-05-26,2014-05-29,27583.757,313002,实施方案
601158,9215,300011267,重庆水务集团股份有限公司,601158.XSHG,2013-12-31,年度分红,2014-04-04,10派2.7元(含税),480000.0,2014-04-29,10派2.7元(含税),480000.0,2014-05-19,10派2.7元(含税),480000.0,2.7,2.565,129600.0,2014-05-22,2014-05-23,2014-05-29,480000.0,313002,实施方案
601633,22554,410002333,长城汽车股份有限公司,601633.XSHG,2013-12-31,年度分红,2014-03-22,10派8.2元(含税),304242.3,2014-05-10,10派8.2元(含税),304242.3,2014-05-17,10派8.2元(含税),304242.3,8.2,7.79,249478.68600000002,2014-05-22,2014-05-23,2014-05-29,304242.3,313002,实施方案
601898,4534,300004221,中国中煤能源股份有限公司,601898.XSHG,2013-12-31,年度分红,2014-03-19,10派0.81元(含税),1325866.34,2014-05-14,10派0.81元(含税),1325866.34,2014-05-17,10派0.81元(含税),1325866.34,0.81,0.7695,107395.1735,2014-05-22,2014-05-23,2014-05-29,1325866.34,313002,实施方案
