,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,shareholders_plan_pub_date,shareholders_plan_bonusnote,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002839,18628,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,2016-12-31,年度分红,2017-04-28,10派1元(含税),2017-05-27,10派1元(含税),2017-06-17,10派1元(含税),180752.6665,1.0,1.0,18075.2667,2017-06-22,2017-06-23,2017-06-23,180752.6665,313002,实施方案
600021,23189,420600021,上海电力股份有限公司,600021.XSHG,2016-12-31,年度分红,2017-04-08,10派1.8元(含税),2017-05-09,10派1.8元(含税),2017-06-16,10派1.8元(含税),213973.9257,1.8,1.8,38515.3066,2017-06-22,2017-06-23,2017-06-23,213973.9257,313002,实施方案
600125,26581,420600125,中铁铁龙集装箱物流股份有限公司,600125.XSHG,2016-12-31,年度分红,2017-03-24,10派0.6元(含税),2017-04-27,10派0.6元(含税),2017-06-16,10派0.6元(含税),130552.1874,0.6,0.6,7833.1312,2017-06-22,2017-06-23,2017-06-23,130552.1874,313002,实施方案
600252,30853,420600252,广西梧州中恒集团股份有限公司,600252.XSHG,2016-12-31,年度分红,2017-03-30,10派0.45元(含税),2017-04-26,10派0.45元(含税),2017-06-16,10派0.45元(含税),347510.7147,0.45,0.45,15637.9822,2017-06-22,2017-06-23,2017-06-23,347510.7147,313002,实施方案
600315,32818,420600315,上海家化联合股份有限公司,600315.XSHG,2016-12-31,年度分红,2017-03-22,10派1元(含税),2017-04-28,10派1元(含税),2017-06-16,10派1元(含税),67341.6467,1.0,1.0,6734.1647,2017-06-22,2017-06-23,2017-06-23,67341.6467,313002,实施方案
600508,37558,420600508,上海大屯能源股份有限公司,600508.XSHG,2016-12-31,年度分红,2017-04-15,10派1元(含税),2017-04-28,10派1元(含税),2017-06-16,10派1元(含税),72271.8,1.0,1.0,7227.18,2017-06-22,2017-06-23,2017-06-23,72271.8,313002,实施方案
601107,6043,300007387,四川成渝高速公路股份有限公司,601107.XSHG,2016-12-31,年度分红,2017-03-31,10派1.1元(含税),2017-06-07,10派1.1元(含税),2017-06-16,10派1.1元(含税),305806.0,1.1,1.1,33638.66,2017-06-22,2017-06-23,2017-06-23,305806.0,313002,实施方案
