,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002426.XSHE,300012832,苏州胜利精密制造科技股份有限公司,002426.XSHE,2015-12-31,年度分红,2016-03-31,10转增15股派0.5元(含税),116664.7793,2016-04-21,10转增15股派0.5元(含税),116664.7793,2016-06-14,10转增15股派0.5元(含税),116244.9422,0.5,0.5,5812.2471,2016-06-20,2016-06-21,2016-06-21,116244.9422,313002,实施方案
300433.XSHE,300023791,蓝思科技股份有限公司,300433.XSHE,2015-12-31,年度分红,2016-04-23,10送2转增18股派10元(含税),72720.0924,2016-05-17,10送2转增18股派10元(含税),72720.0924,2016-06-15,10送2转增18股派10元(含税),72720.0924,10.0,10.0,72720.0924,2016-06-20,2016-06-21,2016-06-21,72720.0924,313002,实施方案
600812.XSHG,420600812,华北制药股份有限公司,600812.XSHG,2015-12-31,年度分红,2016-03-19,10派0.2元(含税),163080.4729,2016-05-13,10派0.2元(含税),163080.4729,2016-06-15,10派0.2元(含税),163080.4729,0.2,0.2,3261.6095,2016-06-20,2016-06-21,2016-06-21,163080.4729,313002,实施方案
601238.XSHG,300006006,广州汽车集团股份有限公司,601238.XSHG,2015-12-31,年度分红,2016-03-26,10派1.2元(含税),643502.0097,2016-05-28,10派1.2元(含税),643502.0097,2016-06-14,10派1.2元(含税),643502.0097,1.2,1.2,77220.2412,2016-06-20,2016-06-21,2016-06-21,643502.0097,313002,实施方案
