,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000069,145026,430000069,深圳华侨城股份有限公司,000069.XSHE,2010-12-31,年度分红,2011-03-04,10送5转增3股派0.6元(含税),310747.80199999997,2011-03-26,10送5转增3股派0.6元(含税),310747.80199999997,2011-04-07,10送5转增3股派0.6元(含税),310747.80199999997,0.6,18644.8681,2011-04-13,2011-04-14,2011-04-14,310747.80199999997,313002,实施方案
300122,11693,300014108,重庆智飞生物制品股份有限公司,300122.XSHE,2010-12-31,年度分红,2011-03-09,10派2元(含税),40000.0,2011-03-31,10派2元(含税),40000.0,2011-04-09,10派2元(含税),40000.0,2.0,8000.0,2011-04-13,2011-04-14,2011-04-14,40000.0,313002,实施方案
