,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002385.XSHE,300011648,北京大北农科技集团股份有限公司,002385.XSHE,2017-12-31,年度分红,2018-03-31,10派0.8元(含税),424299.3865,2018-04-24,10派0.8元(含税),424299.3865,2018-04-27,10派0.8元(含税),424299.3865,0.8,0.8,33943.9509,2018-05-04,2018-05-07,2018-05-07,424299.3865,313002,实施方案
002466.XSHE,300014189,天齐锂业股份有限公司,002466.XSHE,2017-12-31,年度分红,2018-03-24,10派2元(含税),114205.2851,2018-04-25,10派2元(含税),114205.2851,2018-04-27,10派2元(含税),114205.2851,2.0,2.0,22841.057,2018-05-04,2018-05-07,2018-05-07,114205.2851,313002,实施方案
601099.XSHG,300004122,太平洋证券股份有限公司,601099.XSHG,2017-12-31,年度分红,2018-03-24,10派0.1元(含税),681631.637,2018-04-14,10派0.1元(含税),681631.637,2018-04-26,10派0.1元(含税),681631.637,0.1,0.1,6816.3164,2018-05-04,2018-05-07,2018-05-07,681631.637,313002,实施方案
