,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000937,160657,430000937,冀中能源股份有限公司,000937.XSHE,2015-12-31,年度分红,2016-04-22,10派0.05元(含税),353354.685,2016-05-13,10派0.05元(含税),353354.685,2016-05-18,10派0.05元(含税),353354.685,0.05,0.05,1766.7734,2016-05-23,2016-05-24,2016-05-24,353354.685,313002,实施方案
002008,162575,430002008,大族激光科技产业集团股份有限公司,002008.XSHE,2015-12-31,年度分红,2016-04-19,10派2元(含税),106621.2326,2016-05-10,10派2元(含税),106621.2326,2016-05-17,10派2元(含税),106621.2326,2.0,2.0,21324.2465,2016-05-23,2016-05-24,2016-05-24,106621.2326,313002,实施方案
300136,12101,300014767,深圳市信维通信股份有限公司,300136.XSHE,2015-12-31,年度分红,2016-04-09,10转增6股派0.5元(含税),59837.6899,2016-05-11,10转增6股派0.5元(含税),59837.69,2016-05-17,10转增6股派0.5元(含税),59837.6899,0.5,0.5,2991.8845,2016-05-23,2016-05-24,2016-05-24,59837.6899,313002,实施方案
600436,36016,420600436,漳州片仔癀药业股份有限公司,600436.XSHG,2015-12-31,年度分红,2016-04-15,10转增5股派3.5元(含税),40221.1473,2016-05-07,10转增5股派3.5元(含税),40221.1473,2016-05-18,10转增5股派3.5元(含税),40221.1473,3.5,3.5,14077.4016,2016-05-23,2016-05-24,2016-05-24,40221.1473,313002,实施方案
601877,8310,300010254,浙江正泰电器股份有限公司,601877.XSHG,2015-12-31,年度分红,2016-04-16,10派2元(含税),131490.6385,2016-05-11,10派2元(含税),131490.6385,2016-05-17,10派2元(含税),131490.6385,2.0,2.0,26298.1277,2016-05-23,2016-05-24,2016-05-24,131490.6385,313002,实施方案
