,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000009.XSHE,430000009,中国宝安集团股份有限公司,000009.XSHE,2016-12-31,年度分红,2017-04-27,10派0.2元(含税),214934.4971,2017-06-23,10派0.2元(含税),214934.4971,2017-08-10,10派0.2元(含税),214934.4971,0.2,0.2,4298.6899,2017-08-15,2017-08-16,2017-08-16,214934.4971,313002,实施方案
600085.XSHG,420600085,北京同仁堂股份有限公司,600085.XSHG,2016-12-31,年度分红,2017-03-28,10派2.4元(含税),137147.0262,2017-06-27,10派2.4元(含税),137147.0262,2017-08-10,10派2.4元(含税),137147.0262,2.4,2.4,32915.2863,2017-08-15,2017-08-16,2017-08-16,137147.0262,313002,实施方案
600151.XSHG,420600151,上海航天汽车机电股份有限公司,600151.XSHG,2016-12-31,年度分红,2017-04-17,10派0.45元(含税),143425.2287,2017-06-26,10派0.45元(含税),143425.2287,2017-08-10,10派0.45元(含税),143425.2287,0.45,0.45,6454.1353,2017-08-15,2017-08-16,2017-08-16,143425.2287,313002,实施方案
