,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600770.XSHG,420600770,江苏综艺股份有限公司,600770.XSHG,2012-12-31,年度分红,2013-04-20,10派0.5元(含税),110460.0,2013-06-14,10派0.5元(含税),110460.0,2013-07-29,10派0.5元(含税),110460.0,0.5,0.475,5523.0,2013-08-01,2013-08-02,2013-08-08,110460.0,313002,实施方案
600895.XSHG,420600895,上海张江高科技园区开发股份有限公司,600895.XSHG,2012-12-31,年度分红,2013-04-20,10派0.8元(含税),154868.955,2013-06-29,10派0.8元(含税),154868.955,2013-07-29,10派0.8元(含税),154868.955,0.8,0.76,12389.5164,2013-08-01,2013-08-02,2013-08-08,154868.955,313002,实施方案
