,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000680.XSHE,430000680,山推工程机械股份有限公司,000680.XSHE,2010-12-31,年度分红,2011-04-26,10派2元(含税),75916.453,2011-05-31,10派2元(含税),75916.453,2011-07-05,10派2元(含税),75916.453,2.0,15183.2906,2011-07-12,2011-07-13,2011-07-13,75916.453,313002,实施方案
000895.XSHE,430000895,河南双汇投资发展股份有限公司,000895.XSHE,2010-12-31,年度分红,2011-04-29,10派5元(含税),60599.49,2011-06-23,10派5元(含税),60599.49,2011-07-06,10派5元(含税),60599.49,5.0,30299.745,2011-07-12,2011-07-13,2011-07-13,60599.49,313002,实施方案
002065.XSHE,300000405,东华软件股份公司,002065.XSHE,2010-12-31,年度分红,2011-04-27,10送2股派1元(含税),44228.6667,2011-05-19,10送2股派1元(含税),44228.6667,2011-07-07,10送2股派1元(含税),44228.6667,1.0,4422.8667,2011-07-12,2011-07-13,2011-07-13,44228.6667,313002,实施方案
